08:53:33.904 -> Time[s], T_A[degC], T_B[degC], T_C[degC], T_D[degC]
09:54:02.428 -> 4.00, 31.87, 2.56, 36.81, 
09:54:04.495 -> 4.00, 31.94, 2.56, 36.81, 
09:54:06.606 -> 4.00, 32.00, 2.63, 36.88, 
09:54:08.687 -> 4.00, 32.13, 2.63, 36.88, 
09:54:10.784 -> 4.00, 32.25, 2.63, 36.88, 
09:54:12.845 -> 4.00, 32.31, 2.69, 36.88, 
09:54:14.918 -> 4.00, 32.44, 2.69, 36.88, 
09:54:17.024 -> 4.00, 32.56, 2.75, 36.81, 
09:54:19.085 -> 4.00, 32.63, 2.75, 36.88, 
09:54:21.198 -> 4.00, 32.75, 2.81, 36.88, 
09:54:23.268 -> 4.50, 32.81, 2.81, 36.81, 
09:54:25.348 -> 4.50, 32.94, 2.81, 36.88, 
09:54:27.436 -> 4.50, 33.06, 2.75, 36.88, 
09:54:29.552 -> 4.50, 33.19, 2.75, 36.88, 
09:54:31.615 -> 4.50, 33.25, 2.81, 36.88, 
09:54:33.718 -> 4.50, 33.38, 2.81, 36.88, 
09:54:35.792 -> 4.50, 33.44, 2.81, 36.94, 
09:54:37.900 -> 4.50, 33.56, 2.88, 36.94, 
09:54:39.973 -> 5.00, 33.63, 2.88, 36.94, 
09:54:42.068 -> 5.00, 33.75, 2.88, 36.94, 
09:54:44.116 -> 5.00, 33.81, 2.81, 37.00, 
09:54:46.213 -> 5.00, 33.94, 2.81, 37.06, 
09:54:48.309 -> 5.00, 34.00, 2.75, 37.13, 
09:54:50.403 -> 5.00, 34.06, 2.69, 37.13, 
09:54:52.480 -> 5.00, 34.19, 2.69, 37.19, 
09:54:54.559 -> 5.50, 34.25, 2.75, 37.19, 
09:54:56.655 -> 5.50, 34.38, 2.75, 37.19, 
09:54:58.737 -> 5.50, 34.44, 2.75, 37.19, 
09:55:00.833 -> 5.50, 34.50, 2.69, 37.19, 
09:55:02.929 -> 5.50, 34.56, 2.75, 37.25, 
09:55:05.004 -> 5.50, 34.63, 2.81, 37.25, 
09:55:07.060 -> 6.00, 34.69, 2.81, 37.25, 
09:55:09.170 -> 6.00, 34.75, 2.81, 37.25, 
09:55:11.255 -> 6.00, 34.81, 2.81, 37.31, 
09:55:13.351 -> 6.00, 34.94, 2.81, 37.31, 
09:55:15.426 -> 6.00, 34.94, 2.81, 37.31, 
09:55:17.505 -> 6.50, 35.06, 2.81, 37.38, 
09:55:19.603 -> 6.50, 35.13, 2.75, 37.38, 
09:55:21.664 -> 6.50, 35.19, 2.75, 37.38, 
09:55:23.748 -> 6.50, 35.25, 2.75, 37.38, 
09:55:25.833 -> 6.50, 35.31, 2.69, 37.44, 
09:55:27.926 -> 7.00, 35.38, 2.69, 37.44, 
09:55:29.990 -> 7.00, 35.44, 2.69, 37.44, 
09:55:32.115 -> 7.00, 35.50, 2.69, 37.44, 
09:55:34.173 -> 7.00, 35.50, 2.75, 37.50, 
09:55:36.265 -> 7.00, 35.56, 2.75, 37.44, 
09:55:38.362 -> 7.50, 35.63, 2.81, 37.44, 
09:55:40.448 -> 7.50, 35.63, 2.88, 37.44, 
09:55:42.513 -> 7.50, 35.69, 2.88, 37.44, 
09:55:44.611 -> 7.50, 35.75, 2.88, 37.50, 
09:55:46.673 -> 7.50, 35.75, 2.88, 37.50, 
09:55:48.785 -> 8.00, 35.81, 2.88, 37.56, 
09:55:50.870 -> 8.00, 35.81, 2.81, 37.56, 
09:55:52.932 -> 8.00, 35.88, 2.81, 37.56, 
09:55:55.029 -> 8.00, 35.88, 2.81, 37.56, 
09:55:57.126 -> 8.50, 35.94, 2.81, 37.56, 
09:55:59.213 -> 8.50, 36.00, 2.88, 37.56, 
09:56:01.305 -> 8.50, 36.00, 2.81, 37.63, 
09:56:03.369 -> 8.50, 36.06, 2.81, 37.63, 
09:56:05.474 -> 8.50, 36.06, 2.81, 37.63, 
09:56:07.568 -> 9.00, 36.13, 2.81, 37.63, 
09:56:09.619 -> 9.00, 36.13, 2.81, 37.63, 
09:56:11.716 -> 9.00, 36.19, 2.81, 37.63, 
09:56:13.778 -> 9.00, 36.19, 2.81, 37.69, 
09:56:15.874 -> 9.00, 36.19, 2.88, 37.69, 
09:56:17.959 -> 9.50, 36.25, 2.88, 37.69, 
09:56:20.038 -> 9.50, 36.31, 2.94, 37.69, 
09:56:22.131 -> 9.50, 36.31, 3.00, 37.69, 
09:56:24.219 -> 9.50, 36.31, 3.13, 37.69, 
09:56:26.331 -> 10.00, 36.31, 3.19, 37.69, 
09:56:28.395 -> 10.00, 36.31, 3.25, 37.69, 
09:56:30.463 -> 10.00, 36.31, 3.31, 37.69, 
09:56:32.565 -> 10.00, 36.31, 3.44, 37.69, 
09:56:34.632 -> 10.00, 36.38, 3.50, 37.75, 
09:56:36.723 -> 10.00, 36.38, 3.56, 37.81, 
09:56:38.806 -> 10.50, 36.38, 3.69, 37.75, 
09:56:40.899 -> 10.50, 36.38, 3.69, 37.81, 
09:56:42.972 -> 10.50, 36.44, 3.75, 37.81, 
09:56:45.078 -> 10.50, 36.44, 3.75, 37.81, 
09:56:47.174 -> 11.00, 36.44, 3.75, 37.81, 
09:56:49.243 -> 11.00, 36.44, 3.81, 37.88, 
09:56:51.336 -> 11.00, 36.44, 3.81, 37.81, 
09:56:53.388 -> 11.00, 36.50, 3.88, 37.88, 
09:56:55.477 -> 11.00, 36.50, 3.94, 37.81, 
09:56:57.590 -> 11.50, 36.50, 4.00, 37.81, 
09:56:59.686 -> 11.50, 36.56, 4.00, 37.88, 
09:57:01.765 -> 11.50, 36.50, 4.00, 37.81, 
09:57:03.829 -> 11.50, 36.56, 3.94, 37.88, 
09:57:05.906 -> 11.50, 36.56, 3.94, 37.88, 
09:57:08.002 -> 12.00, 36.56, 3.94, 37.88, 
09:57:10.069 -> 12.00, 36.63, 3.94, 37.81, 
09:57:12.163 -> 12.00, 36.56, 3.88, 37.75, 
09:57:14.243 -> 12.00, 36.63, 3.88, 37.75, 
09:57:16.364 -> 12.00, 36.56, 3.94, 37.75, 
09:57:18.437 -> 12.00, 36.56, 3.88, 37.75, 
09:57:20.503 -> 12.50, 36.56, 3.88, 37.81, 
09:57:22.588 -> 12.50, 36.56, 3.94, 37.81, 
09:57:24.665 -> 12.50, 36.56, 3.94, 37.81, 
09:57:26.764 -> 12.50, 36.56, 3.94, 37.81, 
09:57:28.861 -> 12.50, 36.56, 4.00, 37.81, 
09:57:30.923 -> 12.50, 36.56, 4.00, 37.75, 
09:57:33.020 -> 13.00, 36.56, 4.06, 37.75, 
09:57:35.089 -> 13.00, 36.56, 4.06, 37.75, 
09:57:37.201 -> 13.00, 36.56, 4.13, 37.75, 
09:57:39.294 -> 13.00, 36.56, 4.06, 37.75, 
09:57:41.341 -> 13.00, 36.50, 4.06, 37.81, 
09:57:43.432 -> 12.50, 36.50, 4.06, 37.81, 
09:57:45.545 -> 12.50, 36.50, 4.06, 37.81, 
09:57:47.639 -> 12.50, 36.50, 4.06, 37.81, 
09:57:49.720 -> 12.50, 36.50, 3.94, 37.81, 
09:57:51.783 -> 12.50, 36.50, 3.94, 37.88, 
09:57:53.882 -> 12.00, 36.50, 3.88, 37.88, 
09:57:55.943 -> 12.00, 36.50, 3.88, 37.88, 
09:57:58.041 -> 12.00, 36.50, 3.81, 37.88, 
09:58:00.116 -> 11.50, 36.50, 3.81, 37.88, 
09:58:02.229 -> 11.50, 36.50, 3.81, 37.94, 
09:58:04.283 -> 11.50, 36.50, 3.81, 37.94, 
09:58:06.380 -> 11.00, 36.44, 3.88, 37.94, 
09:58:08.471 -> 11.00, 36.44, 3.81, 37.94, 
09:58:10.536 -> 10.50, 36.44, 3.81, 37.94, 
09:58:12.616 -> 10.50, 36.44, 3.81, 38.00, 
09:58:14.728 -> 10.50, 36.44, 3.81, 38.00, 
09:58:16.793 -> 10.00, 36.44, 3.75, 38.00, 
09:58:18.888 -> 10.00, 36.44, 3.69, 38.00, 
09:58:20.990 -> 9.50, 36.44, 3.63, 38.00, 
09:58:23.066 -> 9.50, 36.44, 3.63, 37.94, 
09:58:25.153 -> 9.50, 36.44, 3.56, 37.94, 
09:58:27.246 -> 9.00, 36.38, 3.56, 37.94, 
09:58:29.295 -> 9.00, 36.38, 3.50, 37.94, 
09:58:31.392 -> 9.00, 36.38, 3.44, 38.00, 
09:58:33.478 -> 8.50, 36.38, 3.44, 38.00, 
09:58:35.585 -> 8.50, 36.38, 3.31, 38.06, 
09:58:37.673 -> 8.00, 36.38, 3.25, 38.06, 
09:58:39.724 -> 8.00, 36.38, 3.25, 38.06, 
09:58:41.803 -> 8.00, 36.38, 3.19, 38.06, 
09:58:43.910 -> 8.00, 36.38, 3.19, 38.06, 
09:58:46.010 -> 7.50, 36.38, 3.19, 38.06, 
09:58:48.073 -> 7.50, 36.38, 3.25, 38.00, 
09:58:50.170 -> 7.50, 36.38, 3.25, 38.00, 
09:58:52.257 -> 7.50, 36.38, 3.25, 37.94, 
09:58:54.321 -> 7.00, 36.38, 3.25, 37.94, 
09:58:56.417 -> 7.00, 36.38, 3.19, 37.94, 
09:58:58.491 -> 7.00, 36.38, 3.19, 37.94, 
09:59:00.587 -> 7.00, 36.31, 3.13, 37.94, 
09:59:02.695 -> 6.50, 36.31, 3.06, 37.94, 
09:59:04.746 -> 6.50, 36.38, 3.06, 37.94, 
09:59:06.858 -> 6.50, 36.38, 2.94, 37.88, 
09:59:08.936 -> 6.50, 36.38, 2.94, 37.88, 
09:59:11.002 -> 6.50, 36.31, 2.88, 37.94, 
09:59:13.113 -> 6.50, 36.38, 2.81, 37.88, 
09:59:15.193 -> 6.50, 36.38, 2.81, 37.88, 
09:59:17.273 -> 6.00, 36.31, 2.88, 37.88, 
09:59:19.332 -> 6.00, 36.38, 2.94, 37.88, 
09:59:21.432 -> 6.00, 36.38, 2.94, 37.94, 
09:59:23.514 -> 6.00, 36.38, 3.00, 37.94, 
09:59:25.611 -> 6.00, 36.31, 2.94, 37.94, 
09:59:27.708 -> 6.00, 36.38, 2.94, 37.94, 
09:59:29.771 -> 6.00, 36.38, 2.88, 37.94, 
09:59:31.852 -> 6.00, 36.38, 2.88, 37.94, 
09:59:33.933 -> 5.50, 36.38, 2.88, 37.94, 
09:59:36.037 -> 5.50, 36.38, 2.81, 37.94, 
09:59:38.136 -> 5.50, 36.38, 2.81, 37.94, 
09:59:40.184 -> 5.50, 36.44, 2.75, 37.94, 
09:59:42.275 -> 5.50, 36.44, 2.75, 37.94, 
09:59:44.369 -> 5.50, 36.44, 2.75, 37.88, 
