Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
154.30	-0.000043	0.1466	-0.00037	-0.00025	-0.00040	-0.00030	-0.00071	0.00021	-0.00066	0.00054	0.00160	-0.00035	154.30	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.20	0.1466	6.34e-6	0.00025	9.02e-8	0.00030	1.21e-7	0.00021	1.49e-7	0.00054	3.52e-7	0.00035	5.56e-7	6.394	10.06	9.924	
154.40	-0.000033	0.1455	-0.00038	-0.00024	-0.00041	-0.00030	-0.00071	0.00020	-0.00067	0.00054	0.00160	-0.00035	154.40	33.42	31.67	41.59	42.49	51.74	43.48	36.10	27.20	0.1455	4.82e-6	0.00024	9.36e-8	0.00030	1.23e-7	0.00020	1.40e-7	0.00054	3.63e-7	0.00035	5.60e-7	6.395	10.06	9.924	
154.50	-0.000039	0.1150	-0.00038	-0.00025	-0.00041	-0.00029	-0.00071	0.00019	-0.00066	0.00053	0.00161	-0.00035	154.50	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.20	0.1150	4.48e-6	0.00025	9.70e-8	0.00029	1.20e-7	0.00019	1.37e-7	0.00053	3.51e-7	0.00035	5.58e-7	6.395	10.06	9.926	
154.60	-0.000042	0.1198	-0.00036	-0.00024	-0.00041	-0.00029	-0.00071	0.00020	-0.00065	0.00054	0.00162	-0.00033	154.60	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.20	0.1198	5.01e-6	0.00024	8.69e-8	0.00029	1.16e-7	0.00020	1.39e-7	0.00054	3.49e-7	0.00033	5.35e-7	6.394	10.06	9.926	
154.70	-0.000045	0.1367	-0.00038	-0.00025	-0.00041	-0.00029	-0.00071	0.00021	-0.00065	0.00056	0.00161	-0.00032	154.70	33.41	31.67	41.59	42.49	51.74	43.48	36.10	27.20	0.1367	6.11e-6	0.00025	9.63e-8	0.00029	1.17e-7	0.00021	1.48e-7	0.00056	3.66e-7	0.00032	5.19e-7	6.393	10.06	9.925	
154.80	-0.000049	0.1305	-0.00038	-0.00026	-0.00041	-0.00028	-0.00071	0.00021	-0.00066	0.00056	0.00160	-0.00034	154.80	33.41	31.67	41.59	42.49	51.74	43.47	36.10	27.20	0.1305	6.39e-6	0.00026	9.89e-8	0.00028	1.16e-7	0.00021	1.46e-7	0.00056	3.72e-7	0.00034	5.51e-7	6.391	10.06	9.925	
154.90	-0.000049	0.1267	-0.00038	-0.00026	-0.00042	-0.00028	-0.00073	0.00020	-0.00066	0.00056	0.00160	-0.00037	154.90	33.41	31.67	41.59	42.49	51.74	43.47	36.10	27.20	0.1267	6.21e-6	0.00026	1.00e-7	0.00028	1.14e-7	0.00020	1.43e-7	0.00056	3.72e-7	0.00037	5.92e-7	6.392	10.06	9.926	
155.00	-0.000049	0.1050	-0.00038	-0.00026	-0.00042	-0.00029	-0.00072	0.00020	-0.00066	0.00056	0.00161	-0.00036	155.00	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.20	0.1050	5.15e-6	0.00026	9.81e-8	0.00029	1.23e-7	0.00020	1.44e-7	0.00056	3.71e-7	0.00036	5.77e-7	6.394	10.06	9.927	
155.10	-0.000039	0.1535	-0.00037	-0.00025	-0.00042	-0.00030	-0.00073	0.00021	-0.00066	0.00056	0.00161	-0.00035	155.10	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.20	0.1535	5.97e-6	0.00025	9.45e-8	0.00030	1.26e-7	0.00021	1.56e-7	0.00056	3.71e-7	0.00035	5.63e-7	6.394	10.06	9.926	
155.20	-0.000039	0.1649	-0.00037	-0.00024	-0.00041	-0.00028	-0.00071	0.00022	-0.00067	0.00055	0.00162	-0.00034	155.20	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1649	6.41e-6	0.00024	8.79e-8	0.00028	1.17e-7	0.00022	1.54e-7	0.00055	3.66e-7	0.00034	5.50e-7	6.393	10.06	9.925	
155.30	-0.000040	0.1583	-0.00037	-0.00022	-0.00041	-0.00028	-0.00069	0.00021	-0.00067	0.00055	0.00159	-0.00035	155.30	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1583	6.39e-6	0.00022	8.12e-8	0.00028	1.14e-7	0.00021	1.48e-7	0.00055	3.64e-7	0.00035	5.50e-7	6.392	10.06	9.925	
155.40	-0.000048	0.1366	-0.00037	-0.00023	-0.00042	-0.00028	-0.00071	0.00022	-0.00068	0.00054	0.00160	-0.00037	155.40	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1366	6.50e-6	0.00023	8.42e-8	0.00028	1.15e-7	0.00022	1.55e-7	0.00054	3.69e-7	0.00037	5.93e-7	6.394	10.06	9.926	
155.50	-0.000049	0.1401	-0.00037	-0.00023	-0.00041	-0.00027	-0.00072	0.00022	-0.00068	0.00056	0.00161	-0.00037	155.50	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1401	6.86e-6	0.00023	8.43e-8	0.00027	1.11e-7	0.00022	1.58e-7	0.00056	3.80e-7	0.00037	6.03e-7	6.392	10.06	9.926	
155.60	-0.000050	0.1501	-0.00037	-0.00022	-0.00042	-0.00027	-0.00072	0.00021	-0.00068	0.00057	0.00160	-0.00036	155.60	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1501	7.57e-6	0.00022	8.25e-8	0.00027	1.14e-7	0.00021	1.51e-7	0.00057	3.84e-7	0.00036	5.79e-7	6.392	10.06	9.927	
155.70	-0.000037	0.1466	-0.00037	-0.00023	-0.00043	-0.00027	-0.00071	0.00022	-0.00068	0.00056	0.00159	-0.00036	155.70	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1466	5.49e-6	0.00023	8.43e-8	0.00027	1.16e-7	0.00022	1.55e-7	0.00056	3.82e-7	0.00036	5.70e-7	6.392	10.06	9.927	
155.80	-0.000033	0.1379	-0.00036	-0.00023	-0.00043	-0.00028	-0.00071	0.00022	-0.00068	0.00055	0.00159	-0.00038	155.80	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1379	4.57e-6	0.00023	8.32e-8	0.00028	1.20e-7	0.00022	1.55e-7	0.00055	3.74e-7	0.00038	5.99e-7	6.393	10.06	9.926	
155.90	-0.000032	0.1443	-0.00036	-0.00023	-0.00042	-0.00029	-0.00070	0.00021	-0.00068	0.00056	0.00160	-0.00038	155.90	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1443	4.57e-6	0.00023	8.29e-8	0.00029	1.20e-7	0.00021	1.47e-7	0.00056	3.79e-7	0.00038	6.17e-7	6.392	10.06	9.927	
156.00	-0.000026	0.1574	-0.00036	-0.00023	-0.00043	-0.00028	-0.00070	0.00021	-0.00067	0.00054	0.00161	-0.00037	156.00	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1574	4.08e-6	0.00023	8.29e-8	0.00028	1.21e-7	0.00021	1.48e-7	0.00054	3.66e-7	0.00037	5.93e-7	6.392	10.06	9.928	
156.10	-0.000026	0.1460	-0.00037	-0.00023	-0.00042	-0.00028	-0.00070	0.00021	-0.00067	0.00054	0.00160	-0.00036	156.10	33.41	31.66	41.59	42.49	51.74	43.47	36.09	27.19	0.1460	3.79e-6	0.00023	8.41e-8	0.00028	1.18e-7	0.00021	1.44e-7	0.00054	3.65e-7	0.00036	5.73e-7	6.394	10.06	9.928	
156.20	-0.000042	0.1372	-0.00037	-0.00023	-0.00042	-0.00028	-0.00068	0.00020	-0.00067	0.00054	0.00160	-0.00036	156.20	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.19	0.1372	5.73e-6	0.00023	8.31e-8	0.00028	1.18e-7	0.00020	1.39e-7	0.00054	3.63e-7	0.00036	5.83e-7	6.393	10.06	9.929	
156.30	-0.000040	0.1186	-0.00036	-0.00023	-0.00042	-0.00027	-0.00069	0.00020	-0.00065	0.00055	0.00162	-0.00036	156.30	33.41	31.66	41.59	42.49	51.74	43.47	36.10	27.18	0.1186	4.79e-6	0.00023	8.38e-8	0.00027	1.12e-7	0.00020	1.40e-7	0.00055	3.59e-7	0.00036	5.84e-7	6.394	10.06	9.929	
156.40	-0.000022	0.1380	-0.00037	-0.00026	-0.00040	-0.00026	-0.00068	0.00020	-0.00066	0.00055	0.00160	-0.00036	156.40	33.41	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1380	2.98e-6	0.00026	9.46e-8	0.00026	1.03e-7	0.00020	1.39e-7	0.00055	3.65e-7	0.00036	5.68e-7	6.394	10.06	9.929	
156.50	-0.000026	0.1430	-0.00037	-0.00025	-0.00040	-0.00026	-0.00069	0.00019	-0.00066	0.00055	0.00159	-0.00035	156.50	33.41	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1430	3.71e-6	0.00025	9.36e-8	0.00026	1.03e-7	0.00019	1.31e-7	0.00055	3.65e-7	0.00035	5.61e-7	6.393	10.06	9.929	
156.60	-0.000017	0.1324	-0.00038	-0.00024	-0.00040	-0.00026	-0.00069	0.00020	-0.00066	0.00056	0.00159	-0.00037	156.60	33.41	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1324	2.29e-6	0.00024	9.34e-8	0.00026	1.05e-7	0.00020	1.41e-7	0.00056	3.69e-7	0.00037	5.82e-7	6.393	10.06	9.929	
156.70	-1.44e-6	0.1054	-0.00038	-0.00025	-0.00039	-0.00028	-0.00067	0.00020	-0.00067	0.00056	0.00159	-0.00036	156.70	33.41	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1054	1.52e-7	0.00025	9.34e-8	0.00028	1.10e-7	0.00020	1.35e-7	0.00056	3.72e-7	0.00036	5.74e-7	6.393	10.06	9.929	
156.80	-2.88e-6	0.1038	-0.00038	-0.00024	-0.00040	-0.00027	-0.00068	0.00020	-0.00067	0.00056	0.00160	-0.00035	156.80	33.40	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1038	2.99e-7	0.00024	9.05e-8	0.00027	1.07e-7	0.00020	1.37e-7	0.00056	3.76e-7	0.00035	5.59e-7	6.393	10.06	9.930	
156.90	-2.88e-6	0.1350	-0.00038	-0.00023	-0.00040	-0.00028	-0.00067	0.00020	-0.00067	0.00057	0.00162	-0.00035	156.90	33.40	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1350	3.89e-7	0.00023	8.67e-8	0.00028	1.10e-7	0.00020	1.35e-7	0.00057	3.85e-7	0.00035	5.62e-7	6.393	10.06	9.932	
157.00	-5.76e-6	0.1336	-0.00039	-0.00023	-0.00041	-0.00027	-0.00067	0.00019	-0.00067	0.00057	0.00162	-0.00035	157.00	33.41	31.66	41.59	42.49	51.74	43.47	36.09	27.18	0.1336	7.70e-7	0.00023	8.77e-8	0.00027	1.08e-7	0.00019	1.31e-7	0.00057	3.83e-7	0.00035	5.64e-7	6.392	10.06	9.930	
157.10	-0.000010	0.1331	-0.00039	-0.00024	-0.00040	-0.00026	-0.00068	0.00021	-0.00068	0.00058	0.00161	-0.00035	157.10	33.40	31.66	41.59	42.49	51.74	43.46	36.09	27.18	0.1331	1.34e-6	0.00024	9.24e-8	0.00026	1.04e-7	0.00021	1.45e-7	0.00058	3.89e-7	0.00035	5.65e-7	6.391	10.06	9.932	
157.20	-0.000012	0.1202	-0.00038	-0.00027	-0.00038	-0.00025	-0.00067	0.00023	-0.00067	0.00056	0.00160	-0.00035	157.20	33.41	31.66	41.59	42.49	51.74	43.46	36.09	27.18	0.1202	1.39e-6	0.00027	9.97e-8	0.00025	9.65e-8	0.00023	1.52e-7	0.00056	3.77e-7	0.00035	5.68e-7	6.392	10.06	9.932	
157.30	-7.21e-6	0.1006	-0.00037	-0.00025	-0.00039	-0.00024	-0.00067	0.00021	-0.00068	0.00056	0.00160	-0.00037	157.30	33.40	31.66	41.59	42.49	51.74	43.46	36.09	27.18	0.1006	7.25e-7	0.00025	9.41e-8	0.00024	9.60e-8	0.00021	1.42e-7	0.00056	3.80e-7	0.00037	5.95e-7	6.393	10.06	9.933	
157.40	-8.65e-6	0.1044	-0.00038	-0.00025	-0.00040	-0.00024	-0.00067	0.00020	-0.00068	0.00056	0.00160	-0.00038	157.40	33.40	31.66	41.59	42.49	51.74	43.46	36.09	27.17	0.1044	9.03e-7	0.00025	9.65e-8	0.00024	9.71e-8	0.00020	1.31e-7	0.00056	3.83e-7	0.00038	6.01e-7	6.393	10.06	9.933	
157.50	-1.44e-6	0.1333	-0.00040	-0.00026	-0.00040	-0.00026	-0.00067	0.00021	-0.00066	0.00056	0.00160	-0.00035	157.50	33.40	31.66	41.59	42.49	51.74	43.46	36.09	27.17	0.1333	1.92e-7	0.00026	1.03e-7	0.00026	1.02e-7	0.00021	1.39e-7	0.00056	3.72e-7	0.00035	5.69e-7	6.392	10.06	9.933	
157.60	-7.21e-6	0.1167	-0.00040	-0.00025	-0.00039	-0.00027	-0.00066	0.00021	-0.00065	0.00057	0.00160	-0.00035	157.60	33.40	31.66	41.59	42.49	51.74	43.46	36.09	27.17	0.1167	8.41e-7	0.00025	1.02e-7	0.00027	1.05e-7	0.00021	1.38e-7	0.00057	3.71e-7	0.00035	5.59e-7	6.393	10.06	9.932	
157.70	-0.000013	0.1406	-0.00040	-0.00026	-0.00039	-0.00026	-0.00067	0.00021	-0.00067	0.00058	0.00160	-0.00034	157.70	33.40	31.66	41.59	42.48	51.74	43.46	36.09	27.17	0.1406	1.82e-6	0.00026	1.05e-7	0.00026	1.01e-7	0.00021	1.38e-7	0.00058	3.86e-7	0.00034	5.50e-7	6.392	10.06	9.935	
157.80	-4.32e-6	0.1362	-0.00040	-0.00026	-0.00039	-0.00026	-0.00066	0.00021	-0.00067	0.00058	0.00159	-0.00034	157.80	33.40	31.66	41.59	42.49	51.74	43.46	36.09	27.17	0.1362	5.89e-7	0.00026	1.04e-7	0.00026	1.01e-7	0.00021	1.40e-7	0.00058	3.92e-7	0.00034	5.41e-7	6.393	10.06	9.934	
157.90	-0.000019	0.1448	-0.00039	-0.00026	-0.00038	-0.00027	-0.00067	0.00021	-0.00067	0.00056	0.00158	-0.00034	157.90	33.40	31.66	41.59	42.48	51.74	43.46	36.09	27.17	0.1448	2.71e-6	0.00026	1.03e-7	0.00027	1.00e-7	0.00021	1.43e-7	0.00056	3.75e-7	0.00034	5.35e-7	6.392	10.06	9.934	
158.00	-0.000029	0.1090	-0.00038	-0.00026	-0.00038	-0.00026	-0.00067	0.00021	-0.00067	0.00056	0.00159	-0.00035	158.00	33.40	31.66	41.59	42.48	51.74	43.46	36.09	27.17	0.1090	3.14e-6	0.00026	1.01e-7	0.00026	9.85e-8	0.00021	1.38e-7	0.00056	3.76e-7	0.00035	5.59e-7	6.392	10.06	9.933	
158.10	-0.000029	0.1013	-0.00037	-0.00026	-0.00038	-0.00027	-0.00067	0.00021	-0.00066	0.00056	0.00159	-0.00037	158.10	33.40	31.66	41.59	42.48	51.74	43.46	36.09	27.17	0.1013	2.92e-6	0.00026	9.48e-8	0.00027	1.02e-7	0.00021	1.42e-7	0.00056	3.71e-7	0.00037	5.85e-7	6.392	10.06	9.934	
158.20	-0.000026	0.1102	-0.00037	-0.00024	-0.00039	-0.00027	-0.00068	0.00021	-0.00065	0.00056	0.00160	-0.00036	158.20	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.17	0.1102	2.86e-6	0.00024	9.07e-8	0.00027	1.07e-7	0.00021	1.45e-7	0.00056	3.64e-7	0.00036	5.76e-7	6.393	10.06	9.935	
158.30	-0.000029	0.1145	-0.00036	-0.00024	-0.00040	-0.00026	-0.00068	0.00021	-0.00066	0.00056	0.00160	-0.00037	158.30	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.17	0.1145	3.30e-6	0.00024	8.77e-8	0.00026	1.03e-7	0.00021	1.42e-7	0.00056	3.73e-7	0.00037	5.92e-7	6.392	10.06	9.934	
158.40	-0.000032	0.1076	-0.00036	-0.00024	-0.00041	-0.00027	-0.00068	0.00022	-0.00068	0.00055	0.00161	-0.00037	158.40	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1076	3.41e-6	0.00024	8.88e-8	0.00027	1.09e-7	0.00022	1.53e-7	0.00055	3.80e-7	0.00037	5.92e-7	6.392	10.06	9.933	
158.50	-0.000016	0.1247	-0.00036	-0.00025	-0.00041	-0.00026	-0.00068	0.00022	-0.00070	0.00055	0.00162	-0.00037	158.50	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1247	1.98e-6	0.00025	9.14e-8	0.00026	1.05e-7	0.00022	1.53e-7	0.00055	3.86e-7	0.00037	6.07e-7	6.393	10.06	9.933	
158.60	-0.000014	0.1369	-0.00037	-0.00026	-0.00041	-0.00026	-0.00068	0.00023	-0.00069	0.00055	0.00161	-0.00036	158.60	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1369	1.97e-6	0.00026	9.53e-8	0.00026	1.04e-7	0.00023	1.56e-7	0.00055	3.83e-7	0.00036	5.75e-7	6.393	10.06	9.935	
158.70	-0.000022	0.1432	-0.00038	-0.00027	-0.00040	-0.00026	-0.00068	0.00022	-0.00069	0.00054	0.00162	-0.00036	158.70	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1432	3.09e-6	0.00027	9.97e-8	0.00026	1.04e-7	0.00022	1.47e-7	0.00054	3.77e-7	0.00036	5.75e-7	6.392	10.06	9.937	
158.80	-0.000019	0.1460	-0.00038	-0.00026	-0.00039	-0.00025	-0.00069	0.00021	-0.00068	0.00055	0.00162	-0.00036	158.80	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1460	2.73e-6	0.00026	9.76e-8	0.00025	9.76e-8	0.00021	1.47e-7	0.00055	3.76e-7	0.00036	5.79e-7	6.392	10.06	9.935	
158.90	-0.000026	0.1418	-0.00038	-0.00022	-0.00038	-0.00025	-0.00069	0.00021	-0.00068	0.00054	0.00161	-0.00037	158.90	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1418	3.68e-6	0.00022	8.46e-8	0.00025	9.54e-8	0.00021	1.43e-7	0.00054	3.66e-7	0.00037	5.89e-7	6.391	10.06	9.936	
159.00	-0.000022	0.1593	-0.00037	-0.00022	-0.00039	-0.00026	-0.00069	0.00021	-0.00069	0.00054	0.00161	-0.00037	159.00	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1593	3.44e-6	0.00022	8.25e-8	0.00026	1.03e-7	0.00021	1.43e-7	0.00054	3.73e-7	0.00037	6.02e-7	6.391	10.06	9.936	
159.10	-5.76e-6	0.1495	-0.00037	-0.00022	-0.00039	-0.00028	-0.00067	0.00022	-0.00069	0.00055	0.00162	-0.00038	159.10	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1495	8.62e-7	0.00022	8.37e-8	0.00028	1.08e-7	0.00022	1.50e-7	0.00055	3.75e-7	0.00038	6.15e-7	6.392	10.06	9.936	
159.20	0	0.1616	-0.00037	-0.00022	-0.00039	-0.00027	-0.00066	0.00023	-0.00068	0.00054	0.00162	-0.00036	159.20	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1616	0	0.00022	7.97e-8	0.00027	1.04e-7	0.00023	1.54e-7	0.00054	3.68e-7	0.00036	5.81e-7	6.393	10.06	9.937	
159.30	-0.000013	0.1583	-0.00037	-0.00021	-0.00039	-0.00026	-0.00068	0.00021	-0.00067	0.00054	0.00160	-0.00035	159.30	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1583	2.05e-6	0.00021	7.87e-8	0.00026	1.02e-7	0.00021	1.45e-7	0.00054	3.64e-7	0.00035	5.53e-7	6.393	10.06	9.937	
159.40	-4.32e-6	0.1540	-0.00038	-0.00021	-0.00039	-0.00027	-0.00069	0.00020	-0.00068	0.00054	0.00161	-0.00035	159.40	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1540	6.66e-7	0.00021	7.92e-8	0.00027	1.05e-7	0.00020	1.41e-7	0.00054	3.69e-7	0.00035	5.58e-7	6.393	10.06	9.938	
159.50	0	0.1456	-0.00038	-0.00022	-0.00039	-0.00027	-0.00068	0.00019	-0.00068	0.00055	0.00160	-0.00035	159.50	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1456	0	0.00022	8.28e-8	0.00027	1.06e-7	0.00019	1.33e-7	0.00055	3.74e-7	0.00035	5.56e-7	6.394	10.06	9.938	
159.60	-8.65e-6	0.1511	-0.00038	-0.00021	-0.00039	-0.00027	-0.00068	0.00019	-0.00068	0.00055	0.00160	-0.00031	159.60	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.16	0.1511	1.31e-6	0.00021	8.02e-8	0.00027	1.07e-7	0.00019	1.28e-7	0.00055	3.73e-7	0.00031	5.01e-7	6.392	10.06	9.937	
159.70	-8.65e-6	0.1618	-0.00038	-0.00022	-0.00039	-0.00026	-0.00069	0.00019	-0.00068	0.00055	0.00159	-0.00029	159.70	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1618	1.40e-6	0.00022	8.33e-8	0.00026	1.01e-7	0.00019	1.30e-7	0.00055	3.73e-7	0.00029	4.54e-7	6.393	10.06	9.938	
159.80	-8.65e-6	0.1659	-0.00037	-0.00024	-0.00039	-0.00025	-0.00069	0.00019	-0.00068	0.00055	0.00160	-0.00029	159.80	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1659	1.43e-6	0.00024	8.89e-8	0.00025	9.87e-8	0.00019	1.28e-7	0.00055	3.71e-7	0.00029	4.58e-7	6.394	10.06	9.938	
159.90	-2.88e-6	0.1776	-0.00037	-0.00025	-0.00039	-0.00025	-0.00070	0.00019	-0.00070	0.00054	0.00160	-0.00029	159.90	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1776	5.12e-7	0.00025	9.50e-8	0.00025	1.00e-7	0.00019	1.32e-7	0.00054	3.77e-7	0.00029	4.62e-7	6.392	10.06	9.938	
160.00	-5.76e-6	0.1679	-0.00038	-0.00025	-0.00039	-0.00025	-0.00070	0.00020	-0.00070	0.00054	0.00160	-0.00029	160.00	33.40	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1679	9.68e-7	0.00025	9.59e-8	0.00025	9.84e-8	0.00020	1.38e-7	0.00054	3.75e-7	0.00029	4.65e-7	6.394	10.06	9.938	
160.10	-8.65e-6	0.1665	-0.00037	-0.00025	-0.00040	-0.00026	-0.00070	0.00020	-0.00070	0.00054	0.00159	-0.00031	160.10	33.39	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1665	1.44e-6	0.00025	9.20e-8	0.00026	1.01e-7	0.00020	1.44e-7	0.00054	3.79e-7	0.00031	4.99e-7	6.393	10.06	9.939	
160.20	-0.000016	0.1704	-0.00036	-0.00026	-0.00039	-0.00025	-0.00069	0.00019	-0.00069	0.00054	0.00159	-0.00030	160.20	33.39	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1704	2.70e-6	0.00026	9.08e-8	0.00025	9.91e-8	0.00019	1.33e-7	0.00054	3.72e-7	0.00030	4.70e-7	6.392	10.06	9.939	
160.30	-0.000012	0.1652	-0.00038	-0.00026	-0.00039	-0.00025	-0.00068	0.00021	-0.00069	0.00055	0.00160	-0.00027	160.30	33.39	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1652	1.90e-6	0.00026	9.78e-8	0.00025	9.83e-8	0.00021	1.43e-7	0.00055	3.81e-7	0.00027	4.30e-7	6.392	10.06	9.939	
160.40	0	0.1689	-0.00037	-0.00026	-0.00039	-0.00027	-0.00069	0.00022	-0.00069	0.00055	0.00162	-0.00027	160.40	33.39	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1689	0	0.00026	9.57e-8	0.00027	1.05e-7	0.00022	1.52e-7	0.00055	3.85e-7	0.00027	4.41e-7	6.394	10.06	9.939	
160.50	-4.32e-6	0.1815	-0.00038	-0.00027	-0.00040	-0.00027	-0.00069	0.00021	-0.00069	0.00055	0.00161	-0.00029	160.50	33.39	31.65	41.59	42.48	51.74	43.46	36.09	27.15	0.1815	7.85e-7	0.00027	1.01e-7	0.00027	1.09e-7	0.00021	1.49e-7	0.00055	3.83e-7	0.00029	4.72e-7	6.392	10.06	9.940	
160.60	0	0.1796	-0.00035	-0.00025	-0.00040	-0.00027	-0.00071	0.00022	-0.00070	0.00056	0.00160	-0.00029	160.60	33.39	31.65	41.59	42.48	51.74	43.45	36.09	27.15	0.1796	0	0.00025	8.94e-8	0.00027	1.06e-7	0.00022	1.58e-7	0.00056	3.94e-7	0.00029	4.59e-7	6.392	10.06	9.939	
160.70	-0.000010	0.1964	-0.00033	-0.00026	-0.00039	-0.00026	-0.00069	0.00023	-0.00069	0.00057	0.00161	-0.00028	160.70	33.39	31.65	41.59	42.48	51.74	43.45	36.09	27.15	0.1964	1.98e-6	0.00026	8.73e-8	0.00026	1.03e-7	0.00023	1.56e-7	0.00057	3.93e-7	0.00028	4.47e-7	6.393	10.06	9.940	
160.80	-0.000026	0.1905	-0.00036	-0.00027	-0.00040	-0.00027	-0.00068	0.00022	-0.00069	0.00056	0.00161	-0.00028	160.80	33.39	31.65	41.58	42.48	51.74	43.45	36.09	27.15	0.1905	4.94e-6	0.00027	9.54e-8	0.00027	1.07e-7	0.00022	1.51e-7	0.00056	3.89e-7	0.00028	4.49e-7	6.393	10.06	9.939	
160.90	-0.000033	0.1788	-0.00037	-0.00026	-0.00040	-0.00028	-0.00068	0.00022	-0.00069	0.00055	0.00160	-0.00030	160.90	33.39	31.64	41.58	42.48	51.74	43.45	36.09	27.15	0.1788	5.93e-6	0.00026	9.84e-8	0.00028	1.10e-7	0.00022	1.48e-7	0.00055	3.82e-7	0.00030	4.82e-7	6.393	10.06	9.941	
161.00	-0.000032	0.1715	-0.00038	-0.00027	-0.00039	-0.00028	-0.00068	0.00022	-0.00069	0.00054	0.00160	-0.00028	161.00	33.39	31.64	41.59	42.48	51.74	43.45	36.09	27.15	0.1715	5.44e-6	0.00027	1.02e-7	0.00028	1.09e-7	0.00022	1.49e-7	0.00054	3.76e-7	0.00028	4.49e-7	6.393	10.06	9.941	
161.10	-0.000032	0.1741	-0.00038	-0.00027	-0.00040	-0.00028	-0.00070	0.00022	-0.00070	0.00055	0.00160	-0.00027	161.10	33.39	31.64	41.59	42.48	51.74	43.45	36.09	27.15	0.1741	5.52e-6	0.00027	9.97e-8	0.00028	1.11e-7	0.00022	1.51e-7	0.00055	3.86e-7	0.00027	4.36e-7	6.392	10.06	9.942	
161.20	-0.000036	0.1793	-0.00038	-0.00026	-0.00039	-0.00027	-0.00070	0.00021	-0.00070	0.00056	0.00160	-0.00027	161.20	33.39	31.64	41.58	42.48	51.74	43.45	36.09	27.14	0.1793	6.46e-6	0.00026	1.01e-7	0.00027	1.06e-7	0.00021	1.47e-7	0.00056	3.91e-7	0.00027	4.37e-7	6.392	10.06	9.942	
