Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
1072.8	1.44e-6	0.00022	-0.00031	-0.00029	-0.00036	-0.00031	-0.00070	0.00026	-0.00075	0.00053	0.6378	-0.2961	1072.8	2.020	0.9840	26.33	26.51	29.11	26.91	1.325	-2.053	0.00022	3.12e-10	0.00029	8.72e-8	0.00031	1.12e-7	0.00026	1.80e-7	0.00053	3.95e-7	0.2961	0.1888	25.19	24.89	25.34	
1072.9	4.32e-6	0.00021	-0.00032	-0.00029	-0.00035	-0.00031	-0.00070	0.00026	-0.00074	0.00054	0.6379	-0.2961	1072.9	2.020	0.9839	26.33	26.51	29.11	26.92	1.325	-2.053	0.00021	8.91e-10	0.00029	9.05e-8	0.00031	1.10e-7	0.00026	1.82e-7	0.00054	3.97e-7	0.2961	0.1888	25.19	24.89	25.34	
1073.0	4.32e-6	0.00021	-0.00032	-0.00028	-0.00035	-0.00031	-0.00069	0.00025	-0.00073	0.00054	0.6379	-0.2961	1073.0	2.020	0.9841	26.33	26.51	29.11	26.92	1.326	-2.053	0.00021	9.16e-10	0.00028	8.90e-8	0.00031	1.07e-7	0.00025	1.75e-7	0.00054	3.96e-7	0.2961	0.1889	25.19	24.90	25.34	
1073.1	4.32e-6	0.00021	-0.00032	-0.00028	-0.00035	-0.00031	-0.00070	0.00025	-0.00074	0.00054	0.6379	-0.2961	1073.1	2.021	0.9842	26.33	26.51	29.11	26.92	1.326	-2.054	0.00021	9.22e-10	0.00028	8.99e-8	0.00031	1.07e-7	0.00025	1.78e-7	0.00054	4.00e-7	0.2961	0.1889	25.18	24.90	25.34	
1073.2	0	0.00021	-0.00031	-0.00029	-0.00035	-0.00031	-0.00070	0.00025	-0.00072	0.00054	0.6379	-0.2961	1073.2	2.020	0.9852	26.33	26.51	29.11	26.92	1.327	-2.054	0.00021	0	0.00029	8.80e-8	0.00031	1.07e-7	0.00025	1.75e-7	0.00054	3.89e-7	0.2961	0.1889	25.18	24.90	25.34	
1073.3	-2.88e-6	0.00022	-0.00033	-0.00029	-0.00035	-0.00029	-0.00071	0.00027	-0.00073	0.00053	0.6379	-0.2961	1073.3	2.020	0.9848	26.33	26.51	29.11	26.92	1.327	-2.054	0.00022	6.31e-10	0.00029	9.61e-8	0.00029	1.03e-7	0.00027	1.88e-7	0.00053	3.91e-7	0.2961	0.1889	25.18	24.90	25.34	
1073.4	1.44e-6	0.00022	-0.00033	-0.00030	-0.00036	-0.00028	-0.00072	0.00026	-0.00074	0.00053	0.6379	-0.2961	1073.4	2.021	0.9852	26.33	26.51	29.11	26.92	1.327	-2.054	0.00022	3.24e-10	0.00030	9.75e-8	0.00028	1.01e-7	0.00026	1.90e-7	0.00053	3.95e-7	0.2961	0.1889	25.18	24.90	25.34	
1073.5	0	0.00021	-0.00032	-0.00030	-0.00036	-0.00028	-0.00072	0.00025	-0.00075	0.00054	0.6379	-0.2961	1073.5	2.022	0.9859	26.33	26.51	29.11	26.92	1.327	-2.055	0.00021	0	0.00030	9.59e-8	0.00028	1.01e-7	0.00025	1.78e-7	0.00054	4.08e-7	0.2961	0.1889	25.19	24.89	25.34	
1073.6	0	0.00022	-0.00032	-0.00030	-0.00036	-0.00029	-0.00071	0.00024	-0.00076	0.00054	0.6379	-0.2961	1073.6	2.022	0.9872	26.33	26.51	29.11	26.92	1.328	-2.055	0.00022	0	0.00030	9.64e-8	0.00029	1.06e-7	0.00024	1.67e-7	0.00054	4.11e-7	0.2961	0.1889	25.18	24.89	25.34	
1073.7	1.44e-6	0.00022	-0.00033	-0.00029	-0.00036	-0.00030	-0.00070	0.00024	-0.00075	0.00054	0.6378	-0.2961	1073.7	2.021	0.9879	26.33	26.51	29.11	26.92	1.327	-2.054	0.00022	3.20e-10	0.00029	9.57e-8	0.00030	1.09e-7	0.00024	1.70e-7	0.00054	4.03e-7	0.2961	0.1889	25.18	24.89	25.34	
1073.8	0	0.00023	-0.00033	-0.00029	-0.00035	-0.00030	-0.00071	0.00025	-0.00073	0.00054	0.6379	-0.2961	1073.8	2.021	0.9882	26.33	26.51	29.11	26.92	1.328	-2.054	0.00023	0	0.00029	9.50e-8	0.00030	1.06e-7	0.00025	1.75e-7	0.00054	3.98e-7	0.2961	0.1889	25.18	24.89	25.34	
1073.9	-7.21e-6	0.00022	-0.00033	-0.00028	-0.00036	-0.00030	-0.00070	0.00024	-0.00073	0.00055	0.6379	-0.2961	1073.9	2.022	0.9872	26.33	26.51	29.11	26.92	1.329	-2.055	0.00022	1.62e-9	0.00028	9.24e-8	0.00030	1.06e-7	0.00024	1.68e-7	0.00055	4.02e-7	0.2961	0.1889	25.18	24.89	25.34	
1074.0	0	0.00022	-0.00033	-0.00028	-0.00036	-0.00029	-0.00071	0.00023	-0.00074	0.00056	0.6379	-0.2961	1074.0	2.021	0.9884	26.33	26.51	29.11	26.92	1.329	-2.056	0.00022	0	0.00028	9.24e-8	0.00029	1.06e-7	0.00023	1.66e-7	0.00056	4.12e-7	0.2961	0.1889	25.18	24.89	25.34	
1074.1	-1.44e-6	0.00022	-0.00032	-0.00027	-0.00036	-0.00029	-0.00071	0.00024	-0.00073	0.00054	0.6378	-0.2961	1074.1	2.022	0.9887	26.33	26.51	29.11	26.92	1.330	-2.056	0.00022	3.22e-10	0.00027	8.84e-8	0.00029	1.05e-7	0.00024	1.74e-7	0.00054	4.00e-7	0.2961	0.1889	25.18	24.89	25.34	
1074.2	2.88e-6	0.00022	-0.00032	-0.00027	-0.00035	-0.00029	-0.00071	0.00025	-0.00073	0.00054	0.6378	-0.2961	1074.2	2.022	0.9897	26.33	26.51	29.11	26.92	1.330	-2.056	0.00022	6.23e-10	0.00027	8.68e-8	0.00029	1.01e-7	0.00025	1.80e-7	0.00054	3.94e-7	0.2961	0.1889	25.18	24.89	25.34	
1074.3	7.21e-6	0.00022	-0.00033	-0.00027	-0.00035	-0.00030	-0.00071	0.00025	-0.00072	0.00054	0.6378	-0.2961	1074.3	2.023	0.9893	26.33	26.51	29.11	26.92	1.330	-2.056	0.00022	1.57e-9	0.00027	8.93e-8	0.00030	1.04e-7	0.00025	1.76e-7	0.00054	3.90e-7	0.2961	0.1888	25.18	24.89	25.34	
1074.4	1.44e-6	0.00022	-0.00032	-0.00028	-0.00035	-0.00031	-0.00070	0.00023	-0.00072	0.00053	0.6378	-0.2961	1074.4	2.023	0.9897	26.33	26.51	29.11	26.92	1.331	-2.055	0.00022	3.20e-10	0.00028	8.98e-8	0.00031	1.07e-7	0.00023	1.64e-7	0.00053	3.84e-7	0.2961	0.1888	25.18	24.89	25.34	
1074.5	0.000012	0.00022	-0.00032	-0.00027	-0.00036	-0.00031	-0.00069	0.00024	-0.00073	0.00053	0.6378	-0.2961	1074.5	2.023	0.9901	26.33	26.51	29.11	26.92	1.331	-2.055	0.00022	2.49e-9	0.00027	8.64e-8	0.00031	1.10e-7	0.00024	1.67e-7	0.00053	3.92e-7	0.2961	0.1888	25.18	24.89	25.34	
1074.6	0.000027	0.00023	-0.00030	-0.00029	-0.00037	-0.00032	-0.00071	0.00024	-0.00074	0.00054	0.6378	-0.2960	1074.6	2.022	0.9916	26.33	26.51	29.11	26.92	1.331	-2.055	0.00023	6.27e-9	0.00029	8.76e-8	0.00032	1.18e-7	0.00024	1.67e-7	0.00054	4.02e-7	0.2960	0.1888	25.18	24.89	25.34	
1074.7	0.000036	0.00023	-0.00031	-0.00030	-0.00036	-0.00032	-0.00071	0.00022	-0.00074	0.00053	0.6378	-0.2961	1074.7	2.022	0.9913	26.33	26.51	29.11	26.91	1.332	-2.056	0.00023	8.15e-9	0.00030	9.07e-8	0.00032	1.17e-7	0.00022	1.59e-7	0.00053	3.97e-7	0.2961	0.1888	25.18	24.89	25.34	
1074.8	0.000035	0.00023	-0.00032	-0.00030	-0.00038	-0.00032	-0.00071	0.00024	-0.00074	0.00053	0.6378	-0.2961	1074.8	2.023	0.9917	26.33	26.51	29.11	26.92	1.332	-2.056	0.00023	7.97e-9	0.00030	9.58e-8	0.00032	1.21e-7	0.00024	1.72e-7	0.00053	3.93e-7	0.2961	0.1888	25.18	24.89	25.34	
1074.9	0.000029	0.00022	-0.00032	-0.00029	-0.00038	-0.00033	-0.00071	0.00023	-0.00075	0.00055	0.6378	-0.2961	1074.9	2.024	0.9920	26.33	26.51	29.11	26.92	1.332	-2.056	0.00022	6.31e-9	0.00029	9.31e-8	0.00033	1.25e-7	0.00023	1.67e-7	0.00055	4.10e-7	0.2961	0.1888	25.18	24.89	25.34	
1075.0	0.000036	0.00022	-0.00032	-0.00028	-0.00038	-0.00033	-0.00071	0.00023	-0.00075	0.00055	0.6378	-0.2961	1075.0	2.023	0.9931	26.33	26.51	29.11	26.92	1.333	-2.056	0.00022	7.94e-9	0.00028	9.08e-8	0.00033	1.27e-7	0.00023	1.67e-7	0.00055	4.16e-7	0.2961	0.1888	25.18	24.89	25.34	
1075.1	0.000040	0.00022	-0.00032	-0.00028	-0.00038	-0.00033	-0.00071	0.00023	-0.00074	0.00055	0.6378	-0.2961	1075.1	2.023	0.9935	26.33	26.51	29.11	26.92	1.333	-2.057	0.00022	9.01e-9	0.00028	9.04e-8	0.00033	1.24e-7	0.00023	1.63e-7	0.00055	4.07e-7	0.2961	0.1888	25.18	24.89	25.34	
1075.2	0.000042	0.00021	-0.00031	-0.00028	-0.00038	-0.00031	-0.00070	0.00023	-0.00074	0.00054	0.6378	-0.2960	1075.2	2.024	0.9925	26.33	26.51	29.11	26.92	1.333	-2.057	0.00021	8.97e-9	0.00028	8.69e-8	0.00031	1.20e-7	0.00023	1.60e-7	0.00054	4.02e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.3	0.000030	0.00022	-0.00032	-0.00027	-0.00038	-0.00031	-0.00070	0.00024	-0.00073	0.00055	0.6378	-0.2960	1075.3	2.024	0.9925	26.33	26.51	29.11	26.92	1.334	-2.057	0.00022	6.54e-9	0.00027	8.51e-8	0.00031	1.17e-7	0.00024	1.67e-7	0.00055	4.02e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.4	0.000026	0.00022	-0.00032	-0.00027	-0.00038	-0.00030	-0.00070	0.00024	-0.00074	0.00054	0.6378	-0.2960	1075.4	2.025	0.9926	26.33	26.51	29.11	26.91	1.334	-2.057	0.00022	5.83e-9	0.00027	8.64e-8	0.00030	1.13e-7	0.00024	1.68e-7	0.00054	4.01e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.5	0.000017	0.00022	-0.00032	-0.00028	-0.00038	-0.00028	-0.00070	0.00022	-0.00074	0.00054	0.6378	-0.2960	1075.5	2.024	0.9939	26.33	26.51	29.11	26.92	1.335	-2.057	0.00022	3.89e-9	0.00028	8.91e-8	0.00028	1.05e-7	0.00022	1.56e-7	0.00054	4.00e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.6	0.000020	0.00021	-0.00031	-0.00028	-0.00035	-0.00028	-0.00069	0.00021	-0.00075	0.00054	0.6378	-0.2960	1075.6	2.024	0.9942	26.33	26.51	29.11	26.92	1.335	-2.058	0.00021	4.27e-9	0.00028	8.61e-8	0.00028	9.86e-8	0.00021	1.46e-7	0.00054	4.01e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.7	0.000019	0.00021	-0.00032	-0.00029	-0.00036	-0.00029	-0.00069	0.00023	-0.00075	0.00054	0.6378	-0.2960	1075.7	2.025	0.9941	26.33	26.51	29.11	26.92	1.335	-2.058	0.00021	3.91e-9	0.00029	9.13e-8	0.00029	1.06e-7	0.00023	1.60e-7	0.00054	4.04e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.8	0.000030	0.00020	-0.00032	-0.00028	-0.00036	-0.00028	-0.00069	0.00024	-0.00073	0.00054	0.6378	-0.2960	1075.8	2.025	0.9952	26.33	26.51	29.11	26.92	1.336	-2.058	0.00020	6.15e-9	0.00028	9.00e-8	0.00028	1.01e-7	0.00024	1.69e-7	0.00054	3.95e-7	0.2960	0.1888	25.18	24.89	25.34	
1075.9	0.000033	0.00019	-0.00032	-0.00028	-0.00036	-0.00028	-0.00069	0.00024	-0.00071	0.00055	0.6377	-0.2960	1075.9	2.026	0.9949	26.33	26.51	29.11	26.91	1.336	-2.058	0.00019	6.40e-9	0.00028	9.02e-8	0.00028	9.97e-8	0.00024	1.63e-7	0.00055	3.93e-7	0.2960	0.1888	25.18	24.89	25.34	
1076.0	0.000027	0.00020	-0.00032	-0.00028	-0.00037	-0.00030	-0.00070	0.00025	-0.00071	0.00055	0.6377	-0.2960	1076.0	2.025	0.9954	26.33	26.51	29.11	26.91	1.336	-2.058	0.00020	5.52e-9	0.00028	9.12e-8	0.00030	1.10e-7	0.00025	1.75e-7	0.00055	3.94e-7	0.2960	0.1888	25.18	24.89	25.34	
1076.1	0.000022	0.00020	-0.00032	-0.00029	-0.00039	-0.00030	-0.00071	0.00024	-0.00072	0.00056	0.6377	-0.2960	1076.1	2.027	0.9964	26.33	26.51	29.11	26.92	1.335	-2.058	0.00020	4.36e-9	0.00029	9.05e-8	0.00030	1.18e-7	0.00024	1.72e-7	0.00056	4.03e-7	0.2960	0.1888	25.18	24.89	25.34	
1076.2	0.000023	0.00021	-0.00031	-0.00029	-0.00038	-0.00029	-0.00072	0.00023	-0.00073	0.00055	0.6377	-0.2960	1076.2	2.026	0.9958	26.33	26.51	29.11	26.92	1.337	-2.057	0.00021	4.82e-9	0.00029	9.01e-8	0.00029	1.12e-7	0.00023	1.70e-7	0.00055	4.05e-7	0.2960	0.1888	25.18	24.89	25.34	
1076.3	0.000013	0.00021	-0.00031	-0.00029	-0.00038	-0.00029	-0.00073	0.00022	-0.00073	0.00056	0.6377	-0.2960	1076.3	2.026	0.9959	26.33	26.51	29.11	26.92	1.337	-2.058	0.00021	2.73e-9	0.00029	8.93e-8	0.00029	1.11e-7	0.00022	1.64e-7	0.00056	4.09e-7	0.2960	0.1888	25.18	24.89	25.34	
1076.4	0.000012	0.00021	-0.00032	-0.00027	-0.00038	-0.00030	-0.00071	0.00023	-0.00074	0.00057	0.6377	-0.2960	1076.4	2.026	0.9964	26.33	26.51	29.11	26.92	1.336	-2.058	0.00021	2.48e-9	0.00027	8.71e-8	0.00030	1.15e-7	0.00023	1.66e-7	0.00057	4.22e-7	0.2960	0.1888	25.18	24.89	25.33	
1076.5	0.000017	0.00021	-0.00032	-0.00026	-0.00039	-0.00030	-0.00070	0.00022	-0.00074	0.00057	0.6377	-0.2960	1076.5	2.026	0.9978	26.33	26.51	29.11	26.92	1.338	-2.059	0.00021	3.71e-9	0.00026	8.36e-8	0.00030	1.18e-7	0.00022	1.55e-7	0.00057	4.22e-7	0.2960	0.1887	25.18	24.89	25.33	
1076.6	0.000017	0.00021	-0.00031	-0.00024	-0.00040	-0.00029	-0.00071	0.00023	-0.00073	0.00058	0.6377	-0.2960	1076.6	2.026	0.9974	26.33	26.51	29.11	26.92	1.339	-2.059	0.00021	3.71e-9	0.00024	7.62e-8	0.00029	1.17e-7	0.00023	1.67e-7	0.00058	4.22e-7	0.2960	0.1887	25.18	24.89	25.34	
1076.7	0.000014	0.00020	-0.00032	-0.00024	-0.00038	-0.00030	-0.00070	0.00025	-0.00073	0.00056	0.6377	-0.2960	1076.7	2.026	0.9968	26.33	26.51	29.11	26.91	1.339	-2.059	0.00020	2.93e-9	0.00024	7.69e-8	0.00030	1.12e-7	0.00025	1.73e-7	0.00056	4.13e-7	0.2960	0.1887	25.18	24.89	25.34	
1076.8	0.000014	0.00021	-0.00032	-0.00025	-0.00038	-0.00030	-0.00070	0.00025	-0.00072	0.00056	0.6376	-0.2960	1076.8	2.026	0.9977	26.33	26.51	29.11	26.91	1.339	-2.060	0.00021	2.97e-9	0.00025	7.97e-8	0.00030	1.17e-7	0.00025	1.74e-7	0.00056	4.00e-7	0.2960	0.1887	25.17	24.89	25.33	
1076.9	0.000010	0.00021	-0.00031	-0.00026	-0.00038	-0.00032	-0.00071	0.00024	-0.00070	0.00055	0.6376	-0.2960	1076.9	2.027	0.9986	26.33	26.51	29.11	26.92	1.338	-2.060	0.00021	2.08e-9	0.00026	7.90e-8	0.00032	1.22e-7	0.00024	1.73e-7	0.00055	3.90e-7	0.2960	0.1887	25.17	24.89	25.33	
1077.0	0.000014	0.00021	-0.00032	-0.00026	-0.00038	-0.00032	-0.00071	0.00024	-0.00071	0.00056	0.6376	-0.2960	1077.0	2.027	0.9977	26.33	26.51	29.11	26.91	1.339	-2.060	0.00021	2.99e-9	0.00026	8.13e-8	0.00032	1.22e-7	0.00024	1.68e-7	0.00056	3.97e-7	0.2960	0.1887	25.18	24.89	25.34	
1077.1	0.000019	0.00021	-0.00031	-0.00026	-0.00038	-0.00032	-0.00070	0.00024	-0.00072	0.00057	0.6376	-0.2960	1077.1	2.027	0.9989	26.33	26.52	29.11	26.91	1.338	-2.058	0.00021	3.91e-9	0.00026	8.06e-8	0.00032	1.22e-7	0.00024	1.66e-7	0.00057	4.07e-7	0.2960	0.1887	25.18	24.89	25.33	
1077.2	0.000023	0.00021	-0.00032	-0.00025	-0.00039	-0.00033	-0.00070	0.00024	-0.00073	0.00056	0.6376	-0.2960	1077.2	2.027	0.9980	26.33	26.51	29.11	26.91	1.338	-2.060	0.00021	4.75e-9	0.00025	8.07e-8	0.00033	1.27e-7	0.00024	1.67e-7	0.00056	4.10e-7	0.2960	0.1887	25.18	24.89	25.33	
1077.3	0.000024	0.00020	-0.00032	-0.00026	-0.00039	-0.00032	-0.00070	0.00024	-0.00072	0.00054	0.6376	-0.2959	1077.3	2.026	0.9997	26.33	26.51	29.11	26.91	1.339	-2.060	0.00020	4.87e-9	0.00026	8.21e-8	0.00032	1.26e-7	0.00024	1.69e-7	0.00054	3.90e-7	0.2959	0.1887	25.18	24.89	25.33	
1077.4	0.000029	0.00022	-0.00031	-0.00026	-0.00038	-0.00033	-0.00071	0.00024	-0.00072	0.00055	0.6376	-0.2959	1077.4	2.027	0.9990	26.33	26.51	29.11	26.92	1.339	-2.060	0.00022	6.31e-9	0.00026	7.94e-8	0.00033	1.27e-7	0.00024	1.71e-7	0.00055	3.94e-7	0.2959	0.1887	25.18	24.89	25.33	
1077.5	0.000030	0.00022	-0.00031	-0.00025	-0.00039	-0.00032	-0.00070	0.00024	-0.00072	0.00055	0.6376	-0.2960	1077.5	2.027	0.9999	26.33	26.52	29.11	26.91	1.339	-2.059	0.00022	6.59e-9	0.00025	7.84e-8	0.00032	1.26e-7	0.00024	1.70e-7	0.00055	3.94e-7	0.2960	0.1887	25.18	24.89	25.33	
1077.6	0.000024	0.00021	-0.00030	-0.00026	-0.00038	-0.00031	-0.00071	0.00024	-0.00074	0.00055	0.6376	-0.2960	1077.6	2.028	0.9998	26.33	26.52	29.11	26.91	1.340	-2.059	0.00021	5.05e-9	0.00026	7.72e-8	0.00031	1.16e-7	0.00024	1.70e-7	0.00055	4.08e-7	0.2960	0.1887	25.18	24.89	25.33	
1077.7	1.44e-6	0.00020	-0.00031	-0.00025	-0.00038	-0.00031	-0.00071	0.00023	-0.00074	0.00055	0.6376	-0.2960	1077.7	2.027	1.000	26.33	26.52	29.11	26.91	1.340	-2.059	0.00020	2.95e-10	0.00025	7.69e-8	0.00031	1.16e-7	0.00023	1.63e-7	0.00055	4.09e-7	0.2960	0.1887	25.18	24.89	25.33	
1077.8	4.32e-6	0.00020	-0.00031	-0.00026	-0.00040	-0.00032	-0.00070	0.00024	-0.00072	0.00057	0.6376	-0.2960	1077.8	2.028	1.000	26.33	26.51	29.10	26.91	1.340	-2.059	0.00020	8.66e-10	0.00026	7.98e-8	0.00032	1.25e-7	0.00024	1.68e-7	0.00057	4.11e-7	0.2960	0.1887	25.17	24.89	25.33	
1077.9	-7.21e-6	0.00020	-0.00031	-0.00026	-0.00039	-0.00031	-0.00071	0.00023	-0.00073	0.00055	0.6376	-0.2960	1077.9	2.027	1.000	26.33	26.51	29.10	26.91	1.340	-2.060	0.00020	1.47e-9	0.00026	8.07e-8	0.00031	1.19e-7	0.00023	1.65e-7	0.00055	4.08e-7	0.2960	0.1887	25.17	24.89	25.33	
1078.0	-1.44e-6	0.00021	-0.00032	-0.00025	-0.00038	-0.00031	-0.00072	0.00022	-0.00073	0.00056	0.6376	-0.2960	1078.0	2.027	1.000	26.33	26.52	29.11	26.92	1.340	-2.060	0.00021	3.01e-10	0.00025	7.91e-8	0.00031	1.15e-7	0.00022	1.63e-7	0.00056	4.07e-7	0.2960	0.1887	25.18	24.89	25.33	
1078.1	-4.32e-6	0.00020	-0.00031	-0.00024	-0.00039	-0.00031	-0.00072	0.00022	-0.00073	0.00055	0.6376	-0.2960	1078.1	2.028	1.0000	26.33	26.51	29.10	26.92	1.340	-2.060	0.00020	8.72e-10	0.00024	7.48e-8	0.00031	1.21e-7	0.00022	1.61e-7	0.00055	4.06e-7	0.2960	0.1887	25.17	24.89	25.33	
1078.2	0	0.00020	-0.00031	-0.00025	-0.00038	-0.00031	-0.00072	0.00022	-0.00073	0.00055	0.6376	-0.2960	1078.2	2.029	1.000	26.33	26.52	29.10	26.92	1.340	-2.060	0.00020	0	0.00025	7.61e-8	0.00031	1.19e-7	0.00022	1.57e-7	0.00055	4.01e-7	0.2960	0.1887	25.18	24.89	25.33	
1078.3	-5.76e-6	0.00020	-0.00031	-0.00025	-0.00038	-0.00030	-0.00070	0.00022	-0.00073	0.00055	0.6376	-0.2960	1078.3	2.028	1.001	26.33	26.52	29.10	26.91	1.341	-2.061	0.00020	1.17e-9	0.00025	7.66e-8	0.00030	1.15e-7	0.00022	1.54e-7	0.00055	4.04e-7	0.2960	0.1887	25.17	24.89	25.33	
1078.4	-7.21e-6	0.00021	-0.00030	-0.00026	-0.00039	-0.00030	-0.00070	0.00022	-0.00072	0.00055	0.6376	-0.2960	1078.4	2.027	1.001	26.33	26.52	29.10	26.92	1.340	-2.061	0.00021	1.48e-9	0.00026	7.69e-8	0.00030	1.17e-7	0.00022	1.53e-7	0.00055	3.99e-7	0.2960	0.1887	25.18	24.89	25.33	
1078.5	1.44e-6	0.00021	-0.00030	-0.00026	-0.00039	-0.00031	-0.00070	0.00021	-0.00072	0.00055	0.6376	-0.2960	1078.5	2.027	1.002	26.33	26.52	29.10	26.92	1.340	-2.060	0.00021	3.03e-10	0.00026	7.73e-8	0.00031	1.19e-7	0.00021	1.47e-7	0.00055	4.01e-7	0.2960	0.1887	25.18	24.89	25.33	
1078.6	5.76e-6	0.00020	-0.00030	-0.00025	-0.00039	-0.00030	-0.00071	0.00021	-0.00071	0.00056	0.6376	-0.2960	1078.6	2.028	1.002	26.34	26.52	29.10	26.92	1.340	-2.060	0.00020	1.18e-9	0.00025	7.54e-8	0.00030	1.18e-7	0.00021	1.51e-7	0.00056	3.97e-7	0.2960	0.1887	25.18	24.89	25.33	
1078.7	2.88e-6	0.00020	-0.00031	-0.00025	-0.00039	-0.00032	-0.00071	0.00021	-0.00073	0.00056	0.6376	-0.2959	1078.7	2.027	1.003	26.33	26.52	29.10	26.92	1.341	-2.061	0.00020	5.86e-10	0.00025	7.78e-8	0.00032	1.23e-7	0.00021	1.50e-7	0.00056	4.07e-7	0.2959	0.1887	25.18	24.89	25.33	
1078.8	7.21e-6	0.00021	-0.00030	-0.00024	-0.00039	-0.00033	-0.00071	0.00024	-0.00074	0.00056	0.6376	-0.2959	1078.8	2.028	1.003	26.33	26.52	29.10	26.92	1.340	-2.061	0.00021	1.52e-9	0.00024	7.33e-8	0.00033	1.27e-7	0.00024	1.68e-7	0.00056	4.16e-7	0.2959	0.1887	25.18	24.89	25.33	
1078.9	2.88e-6	0.00021	-0.00029	-0.00025	-0.00039	-0.00032	-0.00071	0.00024	-0.00073	0.00057	0.6376	-0.2959	1078.9	2.028	1.003	26.33	26.52	29.10	26.92	1.340	-2.060	0.00021	6.06e-10	0.00025	7.29e-8	0.00032	1.26e-7	0.00024	1.73e-7	0.00057	4.15e-7	0.2959	0.1887	25.18	24.89	25.33	
1079.0	4.32e-6	0.00022	-0.00030	-0.00025	-0.00040	-0.00031	-0.00070	0.00023	-0.00072	0.00058	0.6376	-0.2959	1079.0	2.028	1.002	26.34	26.52	29.10	26.92	1.340	-2.061	0.00022	9.35e-10	0.00025	7.44e-8	0.00031	1.23e-7	0.00023	1.66e-7	0.00058	4.19e-7	0.2959	0.1887	25.18	24.89	25.33	
1079.1	7.21e-6	0.00021	-0.00030	-0.00024	-0.00040	-0.00030	-0.00070	0.00023	-0.00072	0.00057	0.6376	-0.2959	1079.1	2.027	1.003	26.33	26.52	29.10	26.91	1.340	-2.061	0.00021	1.52e-9	0.00024	7.21e-8	0.00030	1.19e-7	0.00023	1.63e-7	0.00057	4.13e-7	0.2959	0.1887	25.18	24.89	25.33	
1079.2	0	0.00021	-0.00031	-0.00025	-0.00040	-0.00029	-0.00072	0.00024	-0.00072	0.00058	0.6376	-0.2960	1079.2	2.027	1.004	26.33	26.52	29.10	26.92	1.340	-2.061	0.00021	0	0.00025	7.70e-8	0.00029	1.14e-7	0.00024	1.74e-7	0.00058	4.14e-7	0.2960	0.1887	25.18	24.89	25.33	
1079.3	8.65e-6	0.00021	-0.00031	-0.00026	-0.00039	-0.00030	-0.00071	0.00025	-0.00074	0.00058	0.6376	-0.2960	1079.3	2.028	1.004	26.33	26.52	29.10	26.92	1.339	-2.061	0.00021	1.79e-9	0.00026	7.99e-8	0.00030	1.19e-7	0.00025	1.75e-7	0.00058	4.23e-7	0.2960	0.1887	25.18	24.89	25.33	
1079.4	7.21e-6	0.00020	-0.00031	-0.00025	-0.00038	-0.00031	-0.00070	0.00025	-0.00074	0.00057	0.6376	-0.2960	1079.4	2.028	1.004	26.34	26.52	29.10	26.92	1.340	-2.061	0.00020	1.44e-9	0.00025	7.78e-8	0.00031	1.19e-7	0.00025	1.74e-7	0.00057	4.20e-7	0.2960	0.1887	25.18	24.89	25.33	
1079.5	2.88e-6	0.00020	-0.00031	-0.00025	-0.00039	-0.00031	-0.00070	0.00026	-0.00073	0.00056	0.6376	-0.2960	1079.5	2.029	1.004	26.34	26.52	29.10	26.92	1.339	-2.061	0.00020	5.82e-10	0.00025	7.70e-8	0.00031	1.21e-7	0.00026	1.80e-7	0.00056	4.13e-7	0.2960	0.1887	25.18	24.89	25.33	
1079.6	2.88e-6	0.00019	-0.00031	-0.00026	-0.00038	-0.00031	-0.00070	0.00027	-0.00074	0.00057	0.6376	-0.2959	1079.6	2.028	1.004	26.34	26.52	29.10	26.92	1.339	-2.061	0.00019	5.48e-10	0.00026	7.90e-8	0.00031	1.20e-7	0.00027	1.88e-7	0.00057	4.22e-7	0.2959	0.1887	25.18	24.89	25.33	
