Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
268.30	2.88e-6	0.00042	-0.00033	-0.00018	-0.00041	-0.00030	-0.00071	0.00020	-0.00060	0.00057	0.00164	-0.00031	268.30	4.837	5.232	45.45	49.26	51.31	47.73	3.739	2.244	0.00042	1.21e-9	0.00018	5.77e-8	0.00030	1.25e-7	0.00020	1.40e-7	0.00057	3.44e-7	0.00031	5.17e-7	45.52	42.89	40.22	
268.40	0.000017	0.00042	-0.00031	-0.00019	-0.00042	-0.00030	-0.00072	0.00021	-0.00060	0.00057	0.00165	-0.00032	268.40	4.838	5.233	45.45	49.26	51.31	47.73	3.738	2.245	0.00042	7.23e-9	0.00019	5.93e-8	0.00030	1.23e-7	0.00021	1.48e-7	0.00057	3.38e-7	0.00032	5.24e-7	45.52	42.89	40.21	
268.50	0.000016	0.00041	-0.00033	-0.00019	-0.00042	-0.00031	-0.00072	0.00021	-0.00059	0.00057	0.00166	-0.00031	268.50	4.838	5.233	45.45	49.26	51.31	47.73	3.738	2.245	0.00041	6.51e-9	0.00019	6.24e-8	0.00031	1.29e-7	0.00021	1.54e-7	0.00057	3.34e-7	0.00031	5.08e-7	45.52	42.89	40.21	
268.60	0.000019	0.00042	-0.00032	-0.00019	-0.00042	-0.00031	-0.00071	0.00021	-0.00059	0.00058	0.00164	-0.00029	268.60	4.838	5.233	45.45	49.26	51.31	47.73	3.738	2.245	0.00042	7.80e-9	0.00019	6.03e-8	0.00031	1.32e-7	0.00021	1.47e-7	0.00058	3.44e-7	0.00029	4.67e-7	45.52	42.89	40.21	
268.70	0.000024	0.00041	-0.00030	-0.00019	-0.00042	-0.00031	-0.00071	0.00020	-0.00061	0.00057	0.00164	-0.00028	268.70	4.838	5.233	45.45	49.26	51.31	47.73	3.737	2.244	0.00041	1.01e-8	0.00019	5.92e-8	0.00031	1.32e-7	0.00020	1.43e-7	0.00057	3.48e-7	0.00028	4.54e-7	45.52	42.89	40.22	
268.80	0.000027	0.00041	-0.00032	-0.00019	-0.00041	-0.00032	-0.00072	0.00019	-0.00061	0.00057	0.00165	-0.00030	268.80	4.839	5.233	45.45	49.26	51.31	47.73	3.735	2.245	0.00041	1.12e-8	0.00019	5.94e-8	0.00032	1.34e-7	0.00019	1.39e-7	0.00057	3.46e-7	0.00030	4.94e-7	45.52	42.89	40.21	
268.90	0.000020	0.00043	-0.00031	-0.00020	-0.00041	-0.00033	-0.00072	0.00021	-0.00061	0.00056	0.00165	-0.00032	268.90	4.839	5.232	45.45	49.26	51.31	47.73	3.736	2.246	0.00043	8.61e-9	0.00020	6.12e-8	0.00033	1.34e-7	0.00021	1.51e-7	0.00056	3.41e-7	0.00032	5.19e-7	45.52	42.89	40.21	
269.00	0.000026	0.00044	-0.00032	-0.00020	-0.00041	-0.00032	-0.00072	0.00022	-0.00060	0.00056	0.00165	-0.00031	269.00	4.839	5.233	45.45	49.26	51.31	47.73	3.736	2.246	0.00044	1.13e-8	0.00020	6.30e-8	0.00032	1.29e-7	0.00022	1.59e-7	0.00056	3.34e-7	0.00031	5.06e-7	45.52	42.89	40.21	
269.10	0.000020	0.00043	-0.00031	-0.00020	-0.00041	-0.00032	-0.00071	0.00022	-0.00059	0.00056	0.00165	-0.00031	269.10	4.840	5.233	45.45	49.26	51.31	47.72	3.736	2.245	0.00043	8.61e-9	0.00020	6.13e-8	0.00032	1.34e-7	0.00022	1.55e-7	0.00056	3.28e-7	0.00031	5.03e-7	45.52	42.89	40.21	
269.20	5.76e-6	0.00043	-0.00031	-0.00020	-0.00041	-0.00032	-0.00071	0.00022	-0.00058	0.00055	0.00165	-0.00029	269.20	4.838	5.233	45.45	49.26	51.31	47.72	3.735	2.244	0.00043	2.49e-9	0.00020	6.20e-8	0.00032	1.32e-7	0.00022	1.57e-7	0.00055	3.21e-7	0.00029	4.80e-7	45.52	42.89	40.21	
269.30	-0.000014	0.00044	-0.00031	-0.00021	-0.00043	-0.00031	-0.00072	0.00022	-0.00058	0.00056	0.00165	-0.00029	269.30	4.838	5.234	45.45	49.26	51.31	47.72	3.735	2.245	0.00044	6.31e-9	0.00021	6.44e-8	0.00031	1.33e-7	0.00022	1.57e-7	0.00056	3.28e-7	0.00029	4.74e-7	45.52	42.89	40.21	
269.40	-0.000019	0.00044	-0.00031	-0.00022	-0.00043	-0.00031	-0.00071	0.00021	-0.00059	0.00056	0.00167	-0.00028	269.40	4.839	5.234	45.45	49.26	51.31	47.72	3.735	2.245	0.00044	8.15e-9	0.00022	6.91e-8	0.00031	1.34e-7	0.00021	1.49e-7	0.00056	3.31e-7	0.00028	4.73e-7	45.53	42.88	40.21	
269.50	-0.000012	0.00043	-0.00032	-0.00022	-0.00043	-0.00030	-0.00070	0.00021	-0.00059	0.00058	0.00166	-0.00029	269.50	4.841	5.234	45.45	49.26	51.31	47.72	3.735	2.245	0.00043	5.00e-9	0.00022	7.08e-8	0.00030	1.30e-7	0.00021	1.47e-7	0.00058	3.40e-7	0.00029	4.83e-7	45.53	42.88	40.21	
269.60	0	0.00044	-0.00033	-0.00020	-0.00042	-0.00030	-0.00071	0.00022	-0.00059	0.00058	0.00165	-0.00029	269.60	4.840	5.234	45.45	49.26	51.31	47.72	3.734	2.244	0.00044	0	0.00020	6.75e-8	0.00030	1.26e-7	0.00022	1.59e-7	0.00058	3.39e-7	0.00029	4.74e-7	45.53	42.88	40.21	
269.70	4.32e-6	0.00043	-0.00032	-0.00021	-0.00043	-0.00030	-0.00072	0.00021	-0.00060	0.00057	0.00167	-0.00027	269.70	4.841	5.234	45.45	49.26	51.31	47.72	3.734	2.245	0.00043	1.84e-9	0.00021	6.87e-8	0.00030	1.29e-7	0.00021	1.54e-7	0.00057	3.39e-7	0.00027	4.56e-7	45.53	42.88	40.21	
269.80	5.76e-6	0.00043	-0.00032	-0.00022	-0.00043	-0.00030	-0.00072	0.00021	-0.00059	0.00057	0.00168	-0.00028	269.80	4.840	5.234	45.45	49.26	51.30	47.72	3.734	2.245	0.00043	2.47e-9	0.00022	7.07e-8	0.00030	1.28e-7	0.00021	1.49e-7	0.00057	3.35e-7	0.00028	4.71e-7	45.53	42.88	40.21	
269.90	-8.65e-6	0.00043	-0.00031	-0.00022	-0.00043	-0.00030	-0.00071	0.00021	-0.00058	0.00056	0.00167	-0.00028	269.90	4.841	5.233	45.45	49.26	51.31	47.72	3.735	2.246	0.00043	3.73e-9	0.00022	6.74e-8	0.00030	1.28e-7	0.00021	1.47e-7	0.00056	3.26e-7	0.00028	4.66e-7	45.53	42.88	40.21	
270.00	-0.000012	0.00043	-0.00030	-0.00020	-0.00042	-0.00030	-0.00070	0.00022	-0.00059	0.00056	0.00166	-0.00029	270.00	4.841	5.234	45.45	49.26	51.31	47.72	3.735	2.245	0.00043	4.95e-9	0.00020	6.19e-8	0.00030	1.27e-7	0.00022	1.53e-7	0.00056	3.26e-7	0.00029	4.82e-7	45.53	42.88	40.21	
270.10	0.000014	0.00042	-0.00033	-0.00021	-0.00042	-0.00030	-0.00072	0.00023	-0.00059	0.00056	0.00165	-0.00031	270.10	4.841	5.234	45.45	49.26	51.31	47.72	3.735	2.245	0.00042	6.11e-9	0.00021	6.93e-8	0.00030	1.26e-7	0.00023	1.63e-7	0.00056	3.31e-7	0.00031	5.08e-7	45.52	42.88	40.21	
270.20	0.000020	0.00043	-0.00033	-0.00020	-0.00042	-0.00030	-0.00073	0.00021	-0.00058	0.00057	0.00166	-0.00029	270.20	4.841	5.234	45.45	49.26	51.30	47.72	3.734	2.246	0.00043	8.58e-9	0.00020	6.72e-8	0.00030	1.27e-7	0.00021	1.54e-7	0.00057	3.26e-7	0.00029	4.84e-7	45.52	42.88	40.21	
270.30	0.000022	0.00043	-0.00033	-0.00020	-0.00041	-0.00030	-0.00073	0.00020	-0.00058	0.00056	0.00166	-0.00029	270.30	4.842	5.234	45.45	49.26	51.31	47.72	3.734	2.246	0.00043	9.22e-9	0.00020	6.71e-8	0.00030	1.23e-7	0.00020	1.48e-7	0.00056	3.25e-7	0.00029	4.77e-7	45.53	42.88	40.21	
270.40	0.000020	0.00043	-0.00033	-0.00020	-0.00039	-0.00031	-0.00073	0.00019	-0.00058	0.00056	0.00168	-0.00028	270.40	4.841	5.234	45.45	49.26	51.31	47.72	3.734	2.246	0.00043	8.61e-9	0.00020	6.46e-8	0.00031	1.20e-7	0.00019	1.42e-7	0.00056	3.26e-7	0.00028	4.63e-7	45.53	42.88	40.21	
270.50	0	0.00042	-0.00033	-0.00019	-0.00039	-0.00032	-0.00073	0.00020	-0.00058	0.00056	0.00166	-0.00025	270.50	4.842	5.235	45.45	49.26	51.30	47.72	3.734	2.246	0.00042	0	0.00019	6.32e-8	0.00032	1.27e-7	0.00020	1.44e-7	0.00056	3.22e-7	0.00025	4.12e-7	45.53	42.88	40.21	
270.60	-7.21e-6	0.00042	-0.00033	-0.00019	-0.00040	-0.00033	-0.00071	0.00019	-0.00058	0.00056	0.00166	-0.00023	270.60	4.843	5.235	45.45	49.26	51.30	47.72	3.734	2.247	0.00042	3.00e-9	0.00019	6.32e-8	0.00033	1.30e-7	0.00019	1.33e-7	0.00056	3.24e-7	0.00023	3.87e-7	45.53	42.88	40.21	
270.70	-7.21e-6	0.00043	-0.00032	-0.00020	-0.00039	-0.00033	-0.00072	0.00019	-0.00059	0.00055	0.00167	-0.00023	270.70	4.842	5.233	45.45	49.26	51.30	47.72	3.734	2.247	0.00043	3.06e-9	0.00020	6.36e-8	0.00033	1.28e-7	0.00019	1.40e-7	0.00055	3.23e-7	0.00023	3.82e-7	45.53	42.88	40.21	
270.80	-4.32e-6	0.00043	-0.00032	-0.00020	-0.00040	-0.00033	-0.00072	0.00021	-0.00058	0.00055	0.00167	-0.00020	270.80	4.842	5.234	45.45	49.26	51.30	47.72	3.735	2.247	0.00043	1.84e-9	0.00020	6.36e-8	0.00033	1.32e-7	0.00021	1.49e-7	0.00055	3.19e-7	0.00020	3.41e-7	45.52	42.87	40.21	
270.90	-2.88e-6	0.00042	-0.00032	-0.00019	-0.00040	-0.00032	-0.00072	0.00020	-0.00058	0.00056	0.00167	-0.00021	270.90	4.842	5.235	45.45	49.26	51.30	47.72	3.735	2.246	0.00042	1.20e-9	0.00019	6.31e-8	0.00032	1.29e-7	0.00020	1.46e-7	0.00056	3.26e-7	0.00021	3.58e-7	45.53	42.87	40.21	
271.00	-0.000013	0.00042	-0.00033	-0.00021	-0.00039	-0.00032	-0.00073	0.00020	-0.00058	0.00056	0.00165	-0.00022	271.00	4.842	5.234	45.45	49.26	51.30	47.72	3.734	2.247	0.00042	5.48e-9	0.00021	6.76e-8	0.00032	1.27e-7	0.00020	1.47e-7	0.00056	3.24e-7	0.00022	3.67e-7	45.53	42.87	40.21	
271.10	-8.65e-6	0.00042	-0.00033	-0.00021	-0.00040	-0.00031	-0.00074	0.00020	-0.00059	0.00056	0.00165	-0.00021	271.10	4.842	5.234	45.45	49.26	51.30	47.72	3.733	2.247	0.00042	3.63e-9	0.00021	6.93e-8	0.00031	1.24e-7	0.00020	1.51e-7	0.00056	3.28e-7	0.00021	3.45e-7	45.53	42.87	40.21	
271.20	-7.21e-6	0.00042	-0.00033	-0.00021	-0.00040	-0.00031	-0.00073	0.00020	-0.00058	0.00055	0.00165	-0.00021	271.20	4.841	5.234	45.45	49.26	51.30	47.72	3.734	2.247	0.00042	3.03e-9	0.00021	6.77e-8	0.00031	1.26e-7	0.00020	1.48e-7	0.00055	3.23e-7	0.00021	3.49e-7	45.53	42.88	40.21	
271.30	0	0.00042	-0.00032	-0.00020	-0.00040	-0.00032	-0.00074	0.00021	-0.00058	0.00055	0.00165	-0.00021	271.30	4.843	5.234	45.45	49.26	51.30	47.72	3.734	2.247	0.00042	0	0.00020	6.35e-8	0.00032	1.27e-7	0.00021	1.52e-7	0.00055	3.23e-7	0.00021	3.54e-7	45.53	42.87	40.21	
271.40	5.76e-6	0.00043	-0.00033	-0.00020	-0.00039	-0.00033	-0.00073	0.00021	-0.00059	0.00055	0.00167	-0.00028	271.40	4.843	5.235	45.45	49.26	51.30	47.72	3.734	2.246	0.00043	2.50e-9	0.00020	6.71e-8	0.00033	1.27e-7	0.00021	1.51e-7	0.00055	3.22e-7	0.00028	4.64e-7	45.53	42.87	40.21	
271.50	0	0.00042	-0.00032	-0.00022	-0.00039	-0.00031	-0.00073	0.00019	-0.00059	0.00055	0.00167	-0.00029	271.50	4.842	5.233	45.45	49.26	51.30	47.72	3.736	2.247	0.00042	0	0.00022	7.10e-8	0.00031	1.21e-7	0.00019	1.38e-7	0.00055	3.20e-7	0.00029	4.83e-7	45.52	42.87	40.21	
271.60	0	0.00042	-0.00032	-0.00021	-0.00039	-0.00030	-0.00072	0.00019	-0.00059	0.00056	0.00167	-0.00029	271.60	4.843	5.232	45.45	49.26	51.31	47.72	3.734	2.247	0.00042	0	0.00021	6.62e-8	0.00030	1.15e-7	0.00019	1.33e-7	0.00056	3.26e-7	0.00029	4.82e-7	45.53	42.87	40.21	
271.70	5.76e-6	0.00042	-0.00033	-0.00019	-0.00039	-0.00030	-0.00072	0.00018	-0.00059	0.00055	0.00168	-0.00029	271.70	4.842	5.233	45.45	49.26	51.30	47.72	3.735	2.246	0.00042	2.41e-9	0.00019	6.18e-8	0.00030	1.16e-7	0.00018	1.32e-7	0.00055	3.29e-7	0.00029	4.86e-7	45.53	42.87	40.21	
271.80	-0.000016	0.00042	-0.00034	-0.00018	-0.00039	-0.00031	-0.00073	0.00020	-0.00059	0.00056	0.00167	-0.00030	271.80	4.842	5.232	45.45	49.26	51.30	47.72	3.735	2.247	0.00042	6.60e-9	0.00018	6.05e-8	0.00031	1.19e-7	0.00020	1.46e-7	0.00056	3.33e-7	0.00030	4.94e-7	45.53	42.87	40.21	
271.90	-8.65e-6	0.00042	-0.00033	-0.00019	-0.00039	-0.00031	-0.00074	0.00021	-0.00059	0.00055	0.00168	-0.00030	271.90	4.843	5.232	45.45	49.26	51.30	47.72	3.734	2.247	0.00042	3.64e-9	0.00019	6.23e-8	0.00031	1.20e-7	0.00021	1.55e-7	0.00055	3.27e-7	0.00030	5.00e-7	45.53	42.87	40.21	
272.00	-0.000010	0.00042	-0.00032	-0.00019	-0.00039	-0.00031	-0.00073	0.00020	-0.00058	0.00055	0.00168	-0.00031	272.00	4.843	5.232	45.45	49.26	51.30	47.72	3.735	2.247	0.00042	4.26e-9	0.00019	6.14e-8	0.00031	1.20e-7	0.00020	1.47e-7	0.00055	3.18e-7	0.00031	5.12e-7	45.53	42.87	40.21	
272.10	-7.21e-6	0.00043	-0.00033	-0.00018	-0.00038	-0.00031	-0.00073	0.00020	-0.00058	0.00054	0.00169	-0.00031	272.10	4.842	5.232	45.45	49.26	51.30	47.72	3.736	2.248	0.00043	3.07e-9	0.00018	5.96e-8	0.00031	1.20e-7	0.00020	1.44e-7	0.00054	3.17e-7	0.00031	5.27e-7	45.52	42.87	40.21	
272.20	2.88e-6	0.00044	-0.00033	-0.00019	-0.00039	-0.00030	-0.00072	0.00019	-0.00059	0.00055	0.00168	-0.00030	272.20	4.842	5.232	45.45	49.26	51.30	47.72	3.736	2.248	0.00044	1.27e-9	0.00019	6.33e-8	0.00030	1.18e-7	0.00019	1.35e-7	0.00055	3.24e-7	0.00030	5.07e-7	45.52	42.87	40.21	
272.30	0.000036	0.00044	-0.00033	-0.00020	-0.00038	-0.00029	-0.00074	0.00018	-0.00058	0.00056	0.00166	-0.00029	272.30	4.843	5.232	45.45	49.26	51.30	47.71	3.736	2.248	0.00044	1.59e-8	0.00020	6.46e-8	0.00029	1.13e-7	0.00018	1.33e-7	0.00056	3.24e-7	0.00029	4.76e-7	45.52	42.87	40.21	
272.40	0.000040	0.00044	-0.00032	-0.00021	-0.00039	-0.00029	-0.00073	0.00020	-0.00058	0.00055	0.00166	-0.00027	272.40	4.842	5.231	45.45	49.26	51.30	47.72	3.736	2.248	0.00044	1.77e-8	0.00021	6.79e-8	0.00029	1.13e-7	0.00020	1.48e-7	0.00055	3.19e-7	0.00027	4.43e-7	45.52	42.87	40.22	
272.50	0.000030	0.00045	-0.00033	-0.00021	-0.00040	-0.00029	-0.00073	0.00021	-0.00058	0.00056	0.00167	-0.00021	272.50	4.842	5.231	45.45	49.26	51.31	47.71	3.737	2.247	0.00045	1.35e-8	0.00021	6.80e-8	0.00029	1.13e-7	0.00021	1.56e-7	0.00056	3.27e-7	0.00021	3.59e-7	45.52	42.87	40.22	
272.60	0.000016	0.00045	-0.00032	-0.00019	-0.00039	-0.00029	-0.00072	0.00021	-0.00058	0.00057	0.00166	-0.00021	272.60	4.841	5.231	45.45	49.26	51.31	47.71	3.736	2.248	0.00045	7.08e-9	0.00019	6.25e-8	0.00029	1.13e-7	0.00021	1.53e-7	0.00057	3.31e-7	0.00021	3.53e-7	45.52	42.87	40.21	
272.70	0.000019	0.00043	-0.00032	-0.00020	-0.00040	-0.00028	-0.00073	0.00021	-0.00059	0.00056	0.00166	-0.00021	272.70	4.841	5.230	45.45	49.26	51.30	47.71	3.737	2.248	0.00043	8.13e-9	0.00020	6.21e-8	0.00028	1.11e-7	0.00021	1.55e-7	0.00056	3.28e-7	0.00021	3.57e-7	45.52	42.87	40.22	
272.80	0.000020	0.00044	-0.00030	-0.00021	-0.00040	-0.00028	-0.00072	0.00020	-0.00059	0.00057	0.00166	-0.00021	272.80	4.842	5.231	45.45	49.26	51.30	47.71	3.737	2.248	0.00044	8.84e-9	0.00021	6.18e-8	0.00028	1.14e-7	0.00020	1.46e-7	0.00057	3.36e-7	0.00021	3.55e-7	45.52	42.87	40.21	
272.90	0.000022	0.00044	-0.00030	-0.00020	-0.00040	-0.00028	-0.00071	0.00020	-0.00060	0.00056	0.00166	-0.00021	272.90	4.842	5.231	45.45	49.26	51.30	47.71	3.737	2.248	0.00044	9.50e-9	0.00020	5.96e-8	0.00028	1.15e-7	0.00020	1.42e-7	0.00056	3.38e-7	0.00021	3.47e-7	45.52	42.87	40.22	
273.00	0.000029	0.00044	-0.00033	-0.00020	-0.00040	-0.00028	-0.00071	0.00020	-0.00060	0.00057	0.00166	-0.00023	273.00	4.842	5.231	45.45	49.26	51.30	47.71	3.737	2.248	0.00044	1.25e-8	0.00020	6.41e-8	0.00028	1.11e-7	0.00020	1.45e-7	0.00057	3.41e-7	0.00023	3.82e-7	45.52	42.87	40.22	
273.10	0.000027	0.00042	-0.00032	-0.00020	-0.00041	-0.00027	-0.00072	0.00021	-0.00058	0.00057	0.00166	-0.00023	273.10	4.841	5.230	45.45	49.26	51.30	47.71	3.737	2.248	0.00042	1.16e-8	0.00020	6.54e-8	0.00027	1.13e-7	0.00021	1.50e-7	0.00057	3.31e-7	0.00023	3.80e-7	45.52	42.87	40.22	
273.20	0.000026	0.00043	-0.00032	-0.00020	-0.00042	-0.00027	-0.00072	0.00020	-0.00058	0.00057	0.00165	-0.00023	273.20	4.841	5.230	45.44	49.26	51.30	47.71	3.736	2.247	0.00043	1.12e-8	0.00020	6.47e-8	0.00027	1.13e-7	0.00020	1.43e-7	0.00057	3.28e-7	0.00023	3.73e-7	45.52	42.87	40.21	
273.30	0.000023	0.00043	-0.00033	-0.00020	-0.00042	-0.00030	-0.00071	0.00019	-0.00058	0.00057	0.00166	-0.00023	273.30	4.841	5.230	45.45	49.26	51.30	47.71	3.737	2.247	0.00043	9.97e-9	0.00020	6.54e-8	0.00030	1.25e-7	0.00019	1.38e-7	0.00057	3.31e-7	0.00023	3.85e-7	45.52	42.87	40.22	
273.40	0.000030	0.00043	-0.00033	-0.00018	-0.00041	-0.00030	-0.00071	0.00020	-0.00058	0.00056	0.00166	-0.00021	273.40	4.841	5.230	45.45	49.26	51.30	47.71	3.737	2.248	0.00043	1.30e-8	0.00018	5.92e-8	0.00030	1.25e-7	0.00020	1.40e-7	0.00056	3.27e-7	0.00021	3.53e-7	45.52	42.87	40.22	
273.50	0.000027	0.00044	-0.00033	-0.00016	-0.00041	-0.00031	-0.00070	0.00019	-0.00056	0.00056	0.00165	-0.00019	273.50	4.841	5.229	45.45	49.26	51.30	47.71	3.737	2.248	0.00044	1.20e-8	0.00016	5.47e-8	0.00031	1.26e-7	0.00019	1.33e-7	0.00056	3.16e-7	0.00019	3.22e-7	45.52	42.87	40.22	
273.60	0.000029	0.00044	-0.00033	-0.00016	-0.00041	-0.00030	-0.00071	0.00019	-0.00056	0.00056	0.00165	-0.00019	273.60	4.840	5.229	45.45	49.26	51.30	47.71	3.736	2.248	0.00044	1.26e-8	0.00016	5.37e-8	0.00030	1.24e-7	0.00019	1.32e-7	0.00056	3.13e-7	0.00019	3.20e-7	45.52	42.87	40.22	
273.70	0.000036	0.00044	-0.00032	-0.00015	-0.00040	-0.00029	-0.00071	0.00017	-0.00058	0.00055	0.00165	-0.00019	273.70	4.840	5.231	45.45	49.26	51.30	47.71	3.737	2.247	0.00044	1.59e-8	0.00015	4.84e-8	0.00029	1.17e-7	0.00017	1.24e-7	0.00055	3.20e-7	0.00019	3.17e-7	45.52	42.87	40.22	
273.80	0.000040	0.00043	-0.00033	-0.00015	-0.00040	-0.00029	-0.00071	0.00018	-0.00058	0.00055	0.00168	-0.00020	273.80	4.841	5.229	45.45	49.26	51.30	47.71	3.736	2.249	0.00043	1.75e-8	0.00015	4.79e-8	0.00029	1.15e-7	0.00018	1.25e-7	0.00055	3.19e-7	0.00020	3.28e-7	45.52	42.87	40.22	
273.90	0.000039	0.00042	-0.00033	-0.00015	-0.00039	-0.00028	-0.00072	0.00018	-0.00058	0.00056	0.00167	-0.00019	273.90	4.840	5.229	45.45	49.26	51.30	47.71	3.736	2.248	0.00042	1.65e-8	0.00015	4.74e-8	0.00028	1.11e-7	0.00018	1.32e-7	0.00056	3.26e-7	0.00019	3.16e-7	45.52	42.87	40.22	
274.00	0.000046	0.00043	-0.00033	-0.00015	-0.00038	-0.00030	-0.00072	0.00018	-0.00058	0.00056	0.00167	-0.00018	274.00	4.841	5.229	45.45	49.26	51.30	47.71	3.736	2.248	0.00043	2.00e-8	0.00015	5.04e-8	0.00030	1.15e-7	0.00018	1.32e-7	0.00056	3.24e-7	0.00018	3.08e-7	45.52	42.87	40.22	
274.10	0.000037	0.00043	-0.00032	-0.00015	-0.00039	-0.00030	-0.00072	0.00018	-0.00058	0.00056	0.00168	-0.00019	274.10	4.841	5.228	45.45	49.26	51.30	47.71	3.736	2.248	0.00043	1.59e-8	0.00015	4.72e-8	0.00030	1.18e-7	0.00018	1.32e-7	0.00056	3.26e-7	0.00019	3.27e-7	45.52	42.87	40.22	
274.20	0.000036	0.00042	-0.00033	-0.00014	-0.00039	-0.00031	-0.00072	0.00019	-0.00058	0.00056	0.00168	-0.00020	274.20	4.842	5.228	45.45	49.26	51.30	47.71	3.737	2.248	0.00042	1.53e-8	0.00014	4.78e-8	0.00031	1.23e-7	0.00019	1.33e-7	0.00056	3.26e-7	0.00020	3.35e-7	45.52	42.87	40.22	
274.30	0.000024	0.00044	-0.00033	-0.00015	-0.00039	-0.00030	-0.00071	0.00018	-0.00058	0.00056	0.00167	-0.00020	274.30	4.841	5.229	45.45	49.26	51.30	47.71	3.735	2.248	0.00044	1.07e-8	0.00015	4.82e-8	0.00030	1.18e-7	0.00018	1.28e-7	0.00056	3.25e-7	0.00020	3.29e-7	45.52	42.87	40.22	
274.40	0.000033	0.00043	-0.00033	-0.00015	-0.00039	-0.00030	-0.00071	0.00018	-0.00059	0.00056	0.00168	-0.00019	274.40	4.841	5.228	45.45	49.26	51.30	47.71	3.736	2.247	0.00043	1.44e-8	0.00015	5.01e-8	0.00030	1.17e-7	0.00018	1.28e-7	0.00056	3.32e-7	0.00019	3.19e-7	45.52	42.87	40.22	
274.50	0.000036	0.00044	-0.00029	-0.00016	-0.00040	-0.00028	-0.00071	0.00018	-0.00059	0.00056	0.00169	-0.00020	274.50	4.841	5.228	45.45	49.26	51.30	47.71	3.736	2.248	0.00044	1.58e-8	0.00016	4.58e-8	0.00028	1.11e-7	0.00018	1.25e-7	0.00056	3.30e-7	0.00020	3.40e-7	45.52	42.87	40.22	
274.60	0.000026	0.00044	-0.00029	-0.00016	-0.00040	-0.00028	-0.00071	0.00018	-0.00057	0.00057	0.00169	-0.00022	274.60	4.842	5.228	45.45	49.26	51.30	47.71	3.735	2.248	0.00044	1.13e-8	0.00016	4.52e-8	0.00028	1.11e-7	0.00018	1.29e-7	0.00057	3.26e-7	0.00022	3.78e-7	45.52	42.87	40.22	
274.70	0.000026	0.00044	-0.00030	-0.00015	-0.00041	-0.00028	-0.00072	0.00018	-0.00058	0.00056	0.00168	-0.00023	274.70	4.841	5.228	45.45	49.26	51.30	47.71	3.735	2.249	0.00044	1.13e-8	0.00015	4.62e-8	0.00028	1.13e-7	0.00018	1.29e-7	0.00056	3.26e-7	0.00023	3.84e-7	45.52	42.87	40.22	
274.80	0.000026	0.00044	-0.00030	-0.00018	-0.00041	-0.00028	-0.00072	0.00018	-0.00058	0.00056	0.00169	-0.00023	274.80	4.840	5.228	45.45	49.26	51.30	47.71	3.735	2.249	0.00044	1.14e-8	0.00018	5.39e-8	0.00028	1.16e-7	0.00018	1.27e-7	0.00056	3.27e-7	0.00023	3.94e-7	45.52	42.87	40.22	
274.90	0.000033	0.00044	-0.00030	-0.00020	-0.00041	-0.00028	-0.00070	0.00018	-0.00059	0.00056	0.00168	-0.00023	274.90	4.840	5.227	45.45	49.26	51.30	47.71	3.734	2.249	0.00044	1.46e-8	0.00020	5.79e-8	0.00028	1.16e-7	0.00018	1.26e-7	0.00056	3.30e-7	0.00023	3.91e-7	45.52	42.87	40.22	
275.00	0.000035	0.00044	-0.00030	-0.00019	-0.00041	-0.00028	-0.00069	0.00018	-0.00059	0.00056	0.00170	-0.00023	275.00	4.839	5.227	45.45	49.26	51.30	47.71	3.734	2.249	0.00044	1.52e-8	0.00019	5.77e-8	0.00028	1.12e-7	0.00018	1.27e-7	0.00056	3.30e-7	0.00023	3.87e-7	45.52	42.87	40.22	
275.10	0.000033	0.00043	-0.00029	-0.00019	-0.00041	-0.00028	-0.00071	0.00018	-0.00059	0.00055	0.00170	-0.00021	275.10	4.840	5.227	45.45	49.26	51.30	47.71	3.735	2.249	0.00043	1.41e-8	0.00019	5.63e-8	0.00028	1.14e-7	0.00018	1.31e-7	0.00055	3.28e-7	0.00021	3.53e-7	45.52	42.87	40.22	
275.20	0.000023	0.00042	-0.00029	-0.00019	-0.00041	-0.00029	-0.00071	0.00018	-0.00058	0.00055	0.00169	-0.00021	275.20	4.839	5.227	45.45	49.26	51.30	47.71	3.734	2.249	0.00042	9.70e-9	0.00019	5.47e-8	0.00029	1.17e-7	0.00018	1.25e-7	0.00055	3.19e-7	0.00021	3.49e-7	45.53	42.87	40.22	
