Time1_[s],Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],MX1601_CH_11_[V],MX1601_CH_12_[V],MX1601_CH_13_[mA],MX1601_CH_14_[mA],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
234.70,0.000,0.00016,-0.00024,-0.00023,-0.00039,-0.00028,-0.00418,-0.00039,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00192,234.70,4.656,7.569,33.20,36.45,39.63,36.75,4.627,-0.7123,0.00016,0.000,0.00023,0.000,0.00028,0.000,0.00039,0.000,0.2109,0.2280,0.00192,0.000,31.82,32.09,25.63
234.80,0.000,0.00014,-0.00025,-0.00024,-0.00039,-0.00029,-0.00415,-0.00039,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00192,234.80,4.656,7.570,33.20,36.45,39.63,36.75,4.628,-0.7123,0.00014,0.000,0.00024,0.000,0.00029,0.000,0.00039,0.000,0.2109,0.2280,0.00192,0.000,31.82,32.09,25.63
234.90,0.000,0.00014,-0.00026,-0.00026,-0.00039,-0.00029,-0.00412,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00478,-0.00191,234.90,4.657,7.569,33.20,36.45,39.63,36.75,4.629,-0.7136,0.00014,0.000,0.00026,0.000,0.00029,0.000,0.00037,0.000,0.2109,0.2280,0.00191,0.000,31.82,32.09,25.63
235.00,0.000,0.00014,-0.00028,-0.00027,-0.00038,-0.00028,-0.00409,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00478,-0.00191,235.00,4.657,7.569,33.20,36.45,39.63,36.75,4.629,-0.7125,0.00014,0.000,0.00027,0.000,0.00028,0.000,0.00038,0.000,0.2109,0.2280,0.00191,0.000,31.82,32.09,25.63
235.10,0.000,0.00014,-0.00028,-0.00027,-0.00038,-0.00028,-0.00408,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00478,-0.00190,235.10,4.658,7.571,33.20,36.45,39.63,36.75,4.629,-0.7131,0.00014,0.000,0.00027,0.000,0.00028,0.000,0.00038,0.000,0.2109,0.2280,0.00190,0.000,31.82,32.09,25.63
235.20,0.000,0.00013,-0.00028,-0.00027,-0.00039,-0.00028,-0.00407,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00190,235.20,4.658,7.571,33.20,36.45,39.63,36.75,4.630,-0.7130,0.00013,0.000,0.00027,0.000,0.00028,0.000,0.00037,0.000,0.2109,0.2280,0.00190,0.000,31.82,32.09,25.63
235.30,0.000,0.00013,-0.00028,-0.00027,-0.00041,-0.00028,-0.00405,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00192,235.30,4.658,7.572,33.20,36.45,39.63,36.75,4.630,-0.7124,0.00013,0.000,0.00027,0.000,0.00028,0.000,0.00036,0.000,0.2109,0.2280,0.00192,0.000,31.82,32.09,25.63
235.40,0.000,0.00012,-0.00028,-0.00028,-0.00040,-0.00027,-0.00405,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00193,235.40,4.659,7.571,33.20,36.45,39.63,36.75,4.631,-0.7119,0.00012,0.000,0.00028,0.000,0.00027,0.000,0.00037,0.000,0.2109,0.2280,0.00193,0.000,31.82,32.09,25.63
235.50,0.000,0.00012,-0.00027,-0.00028,-0.00040,-0.00027,-0.00406,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00480,-0.00191,235.50,4.658,7.572,33.20,36.45,39.63,36.75,4.631,-0.7129,0.00012,0.000,0.00028,0.000,0.00027,0.000,0.00037,0.000,0.2109,0.2280,0.00191,0.000,31.82,32.09,25.63
235.60,0.000,0.00012,-0.00027,-0.00027,-0.00039,-0.00027,-0.00406,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00190,235.60,4.658,7.573,33.20,36.45,39.63,36.74,4.631,-0.7129,0.00012,0.000,0.00027,0.000,0.00027,0.000,0.00038,0.000,0.2109,0.2280,0.00190,0.000,31.82,32.09,25.63
235.70,0.000,0.00013,-0.00027,-0.00024,-0.00040,-0.00027,-0.00406,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00191,235.70,4.658,7.573,33.20,36.45,39.63,36.74,4.631,-0.7117,0.00013,0.000,0.00024,0.000,0.00027,0.000,0.00038,0.000,0.2109,0.2280,0.00191,0.000,31.82,32.09,25.63
235.80,0.000,0.00012,-0.00027,-0.00023,-0.00039,-0.00028,-0.00407,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00480,-0.00191,235.80,4.658,7.573,33.20,36.45,39.63,36.75,4.632,-0.7124,0.00012,0.000,0.00023,0.000,0.00028,0.000,0.00036,0.000,0.2109,0.2280,0.00191,0.000,31.82,32.09,25.63
235.90,0.000,0.00013,-0.00028,-0.00022,-0.00039,-0.00029,-0.00407,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00481,-0.00190,235.90,4.659,7.574,33.20,36.45,39.63,36.74,4.632,-0.7125,0.00013,0.000,0.00022,0.000,0.00029,0.000,0.00037,0.000,0.2109,0.2280,0.00190,0.000,31.82,32.09,25.63
236.00,0.000,0.00013,-0.00028,-0.00022,-0.00040,-0.00027,-0.00405,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00198,236.00,4.658,7.574,33.20,36.45,39.63,36.75,4.633,-0.7124,0.00013,0.000,0.00022,0.000,0.00027,0.000,0.00037,0.000,0.2109,0.2280,0.00198,0.000,31.82,32.09,25.63
236.10,0.000,0.00013,-0.00027,-0.00022,-0.00040,-0.00028,-0.00405,-0.00035,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00201,236.10,4.657,7.575,33.20,36.45,39.63,36.75,4.633,-0.7122,0.00013,0.000,0.00022,0.000,0.00028,0.000,0.00035,0.000,0.2109,0.2280,0.00201,0.000,31.82,32.09,25.63
236.20,0.000,0.00013,-0.00028,-0.00022,-0.00040,-0.00028,-0.00406,-0.00035,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00199,236.20,4.657,7.575,33.20,36.45,39.63,36.75,4.633,-0.7121,0.00013,0.000,0.00022,0.000,0.00028,0.000,0.00035,0.000,0.2109,0.2280,0.00199,0.000,31.82,32.09,25.63
236.30,0.000,0.00014,-0.00028,-0.00022,-0.00041,-0.00028,-0.00406,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00199,236.30,4.657,7.576,33.20,36.45,39.63,36.75,4.634,-0.7119,0.00014,0.000,0.00022,0.000,0.00028,0.000,0.00036,0.000,0.2109,0.2280,0.00199,0.000,31.82,32.09,25.63
236.40,0.000,0.00014,-0.00028,-0.00023,-0.00041,-0.00028,-0.00405,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00199,236.40,4.657,7.576,33.20,36.45,39.63,36.75,4.634,-0.7125,0.00014,0.000,0.00023,0.000,0.00028,0.000,0.00037,0.000,0.2109,0.2280,0.00199,0.000,31.82,32.09,25.62
236.50,0.000,0.00015,-0.00028,-0.00023,-0.00041,-0.00027,-0.00405,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00484,-0.00200,236.50,4.657,7.576,33.20,36.45,39.63,36.75,4.636,-0.7120,0.00015,0.000,0.00023,0.000,0.00027,0.000,0.00038,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.09,25.62
236.60,0.000,0.00014,-0.00029,-0.00023,-0.00041,-0.00026,-0.00404,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00200,236.60,4.656,7.576,33.20,36.45,39.63,36.75,4.635,-0.7127,0.00014,0.000,0.00023,0.000,0.00026,0.000,0.00038,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.09,25.63
236.70,0.000,0.00014,-0.00029,-0.00022,-0.00041,-0.00026,-0.00402,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00200,236.70,4.655,7.576,33.20,36.45,39.63,36.75,4.636,-0.7124,0.00014,0.000,0.00022,0.000,0.00026,0.000,0.00038,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.09,25.62
236.80,0.000,0.00014,-0.00029,-0.00023,-0.00041,-0.00026,-0.00401,-0.00038,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00484,-0.00200,236.80,4.654,7.578,33.20,36.45,39.63,36.75,4.636,-0.7131,0.00014,0.000,0.00023,0.000,0.00026,0.000,0.00038,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.09,25.62
236.90,0.000,0.00014,-0.00028,-0.00023,-0.00040,-0.00029,-0.00399,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00485,-0.00200,236.90,4.653,7.578,33.20,36.45,39.63,36.75,4.636,-0.7125,0.00014,0.000,0.00023,0.000,0.00029,0.000,0.00037,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.10,25.62
237.00,0.000,0.00014,-0.00028,-0.00023,-0.00041,-0.00028,-0.00398,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00485,-0.00200,237.00,4.651,7.579,33.20,36.45,39.63,36.75,4.637,-0.7127,0.00014,0.000,0.00023,0.000,0.00028,0.000,0.00037,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.10,25.62
237.10,0.000,0.00015,-0.00028,-0.00023,-0.00041,-0.00026,-0.00398,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00486,-0.00200,237.10,4.651,7.579,33.20,36.45,39.63,36.75,4.637,-0.7126,0.00015,0.000,0.00023,0.000,0.00026,0.000,0.00036,0.000,0.2109,0.2280,0.00200,0.000,31.82,32.10,25.62
237.20,0.000,0.00014,-0.00029,-0.00022,-0.00040,-0.00026,-0.00397,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00485,-0.00200,237.20,4.651,7.578,33.20,36.45,39.63,36.75,4.638,-0.7127,0.00014,0.000,0.00022,0.000,0.00026,0.000,0.00035,0.000,0.2110,0.2280,0.00200,0.000,31.81,32.10,25.62
237.30,0.000,0.00014,-0.00029,-0.00022,-0.00042,-0.00028,-0.00396,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00199,237.30,4.650,7.579,33.20,36.45,39.63,36.75,4.638,-0.7124,0.00014,0.000,0.00022,0.000,0.00028,0.000,0.00036,0.000,0.2109,0.2280,0.00199,0.000,31.81,32.10,25.62
237.40,0.000,0.00015,-0.00030,-0.00022,-0.00041,-0.00027,-0.00397,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00484,-0.00199,237.40,4.648,7.579,33.20,36.45,39.63,36.75,4.639,-0.7129,0.00015,0.000,0.00022,0.000,0.00027,0.000,0.00036,0.000,0.2109,0.2280,0.00199,0.000,31.81,32.10,25.62
237.50,0.000,0.00013,-0.00030,-0.00022,-0.00040,-0.00026,-0.00397,-0.00036,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00485,-0.00198,237.50,4.647,7.580,33.20,36.45,39.63,36.75,4.640,-0.7127,0.00013,0.000,0.00022,0.000,0.00026,0.000,0.00036,0.000,0.2109,0.2280,0.00198,0.000,31.81,32.11,25.62
237.60,0.000,0.00013,-0.00029,-0.00022,-0.00041,-0.00027,-0.00396,-0.00037,-1.081,-0.2109,-1000000,-1000000,-1000000,-1000000,0.00484,-0.00197,237.60,4.646,7.579,33.20,36.45,39.63,36.75,4.639,-0.7129,0.00013,0.000,0.00022,0.000,0.00027,0.000,0.00037,0.000,0.2109,0.2280,0.00197,0.000,31.81,32.11,25.62
237.70,0.000,0.00012,-0.00030,-0.00023,-0.00041,-0.00027,-0.00393,-0.00037,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00197,237.70,4.645,7.580,33.20,36.45,39.63,36.76,4.640,-0.7131,0.00012,0.000,0.00023,0.000,0.00027,0.000,0.00037,0.000,0.2110,0.2280,0.00197,0.000,31.81,32.11,25.62
237.80,0.000,0.00012,-0.00030,-0.00023,-0.00042,-0.00026,-0.00392,-0.00037,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00198,237.80,4.644,7.580,33.20,36.45,39.63,36.76,4.641,-0.7130,0.00012,0.000,0.00023,0.000,0.00026,0.000,0.00037,0.000,0.2110,0.2281,0.00198,0.000,31.81,32.11,25.62
237.90,0.000,0.00012,-0.00030,-0.00022,-0.00041,-0.00027,-0.00390,-0.00036,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00480,-0.00197,237.90,4.643,7.581,33.20,36.45,39.63,36.76,4.641,-0.7120,0.00012,0.000,0.00022,0.000,0.00027,0.000,0.00036,0.000,0.2110,0.2281,0.00197,0.000,31.81,32.11,25.62
238.00,0.000,0.00013,-0.00030,-0.00022,-0.00041,-0.00027,-0.00388,-0.00036,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00194,238.00,4.641,7.582,33.20,36.45,39.63,36.76,4.641,-0.7118,0.00013,0.000,0.00022,0.000,0.00027,0.000,0.00036,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.12,25.62
238.10,0.000,0.00013,-0.00030,-0.00021,-0.00041,-0.00025,-0.00389,-0.00036,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00194,238.10,4.639,7.582,33.20,36.45,39.63,36.76,4.641,-0.7121,0.00013,0.000,0.00021,0.000,0.00025,0.000,0.00036,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.12,25.62
238.20,0.000,0.00013,-0.00030,-0.00021,-0.00040,-0.00027,-0.00390,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00194,238.20,4.639,7.582,33.20,36.45,39.63,36.76,4.642,-0.7116,0.00013,0.000,0.00021,0.000,0.00027,0.000,0.00035,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.12,25.62
238.30,0.000,0.00014,-0.00029,-0.00022,-0.00041,-0.00028,-0.00389,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00195,238.30,4.637,7.582,33.20,36.45,39.63,36.76,4.643,-0.7112,0.00014,0.000,0.00022,0.000,0.00028,0.000,0.00035,0.000,0.2110,0.2281,0.00195,0.000,31.81,32.12,25.62
238.40,0.000,0.00013,-0.00030,-0.00021,-0.00041,-0.00027,-0.00389,-0.00034,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00478,-0.00196,238.40,4.636,7.583,33.20,36.45,39.63,36.76,4.642,-0.7108,0.00013,0.000,0.00021,0.000,0.00027,0.000,0.00034,0.000,0.2110,0.2281,0.00196,0.000,31.81,32.12,25.61
238.50,0.000,0.00013,-0.00030,-0.00022,-0.00041,-0.00026,-0.00390,-0.00033,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00480,-0.00196,238.50,4.635,7.584,33.20,36.45,39.63,36.76,4.643,-0.7109,0.00013,0.000,0.00022,0.000,0.00026,0.000,0.00033,0.000,0.2110,0.2281,0.00196,0.000,31.81,32.13,25.61
238.60,0.000,0.00013,-0.00030,-0.00022,-0.00041,-0.00026,-0.00388,-0.00033,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00480,-0.00195,238.60,4.633,7.584,33.20,36.45,39.63,36.76,4.643,-0.7105,0.00013,0.000,0.00022,0.000,0.00026,0.000,0.00033,0.000,0.2110,0.2281,0.00195,0.000,31.81,32.13,25.61
238.70,0.000,0.00014,-0.00030,-0.00021,-0.00042,-0.00025,-0.00387,-0.00032,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00194,238.70,4.631,7.584,33.20,36.45,39.63,36.76,4.643,-0.7102,0.00014,0.000,0.00021,0.000,0.00025,0.000,0.00032,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.13,25.61
238.80,0.000,0.00014,-0.00030,-0.00021,-0.00041,-0.00024,-0.00386,-0.00031,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00195,238.80,4.629,7.584,33.20,36.45,39.63,36.76,4.644,-0.7105,0.00014,0.000,0.00021,0.000,0.00024,0.000,0.00031,0.000,0.2110,0.2281,0.00195,0.000,31.81,32.14,25.61
238.90,0.000,0.00015,-0.00029,-0.00022,-0.00041,-0.00026,-0.00384,-0.00031,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00195,238.90,4.627,7.585,33.20,36.45,39.63,36.77,4.643,-0.7105,0.00015,0.000,0.00022,0.000,0.00026,0.000,0.00031,0.000,0.2110,0.2281,0.00195,0.000,31.81,32.14,25.61
239.00,0.000,0.00015,-0.00029,-0.00022,-0.00041,-0.00027,-0.00386,-0.00031,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00482,-0.00198,239.00,4.625,7.585,33.20,36.45,39.63,36.77,4.643,-0.7101,0.00015,0.000,0.00022,0.000,0.00027,0.000,0.00031,0.000,0.2110,0.2281,0.00198,0.000,31.81,32.14,25.61
239.10,0.000,0.00014,-0.00029,-0.00022,-0.00042,-0.00028,-0.00389,-0.00032,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00481,-0.00197,239.10,4.624,7.587,33.20,36.45,39.63,36.77,4.644,-0.7097,0.00014,0.000,0.00022,0.000,0.00028,0.000,0.00032,0.000,0.2110,0.2281,0.00197,0.000,31.81,32.14,25.61
239.20,0.000,0.00014,-0.00028,-0.00023,-0.00040,-0.00028,-0.00390,-0.00032,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00196,239.20,4.621,7.588,33.20,36.45,39.63,36.77,4.644,-0.7095,0.00014,0.000,0.00023,0.000,0.00028,0.000,0.00032,0.000,0.2110,0.2281,0.00196,0.000,31.81,32.15,25.61
239.30,0.000,0.00013,-0.00028,-0.00023,-0.00040,-0.00028,-0.00389,-0.00032,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00479,-0.00195,239.30,4.620,7.587,33.20,36.45,39.63,36.77,4.645,-0.7096,0.00013,0.000,0.00023,0.000,0.00028,0.000,0.00032,0.000,0.2110,0.2281,0.00195,0.000,31.81,32.15,25.61
239.40,0.000,0.00014,-0.00029,-0.00022,-0.00042,-0.00028,-0.00389,-0.00033,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00478,-0.00193,239.40,4.619,7.588,33.20,36.45,39.63,36.77,4.644,-0.7101,0.00014,0.000,0.00022,0.000,0.00028,0.000,0.00033,0.000,0.2110,0.2282,0.00193,0.000,31.81,32.15,25.61
239.50,0.000,0.00014,-0.00029,-0.00023,-0.00042,-0.00027,-0.00389,-0.00033,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00194,239.50,4.617,7.589,33.20,36.45,39.63,36.77,4.644,-0.7101,0.00014,0.000,0.00023,0.000,0.00027,0.000,0.00033,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.16,25.61
239.60,0.000,0.00014,-0.00029,-0.00023,-0.00041,-0.00028,-0.00388,-0.00034,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00194,239.60,4.615,7.589,33.19,36.45,39.63,36.77,4.646,-0.7099,0.00014,0.000,0.00023,0.000,0.00028,0.000,0.00034,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.16,25.61
239.70,0.000,0.00014,-0.00029,-0.00023,-0.00040,-0.00028,-0.00387,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00194,239.70,4.613,7.589,33.19,36.45,39.63,36.77,4.646,-0.7099,0.00014,0.000,0.00023,0.000,0.00028,0.000,0.00035,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.16,25.61
239.80,0.000,0.00013,-0.00029,-0.00026,-0.00040,-0.00028,-0.00389,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00475,-0.00194,239.80,4.611,7.589,33.20,36.45,39.63,36.77,4.647,-0.7093,0.00013,0.000,0.00026,0.000,0.00028,0.000,0.00035,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.16,25.61
239.90,0.000,0.00013,-0.00029,-0.00025,-0.00041,-0.00028,-0.00391,-0.00034,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00474,-0.00194,239.90,4.609,7.590,33.19,36.45,39.63,36.78,4.646,-0.7087,0.00013,0.000,0.00025,0.000,0.00028,0.000,0.00034,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.17,25.60
240.00,0.000,0.00013,-0.00027,-0.00026,-0.00040,-0.00028,-0.00392,-0.00034,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00474,-0.00196,240.00,4.607,7.591,33.19,36.45,39.63,36.78,4.646,-0.7093,0.00013,0.000,0.00026,0.000,0.00028,0.000,0.00034,0.000,0.2110,0.2281,0.00196,0.000,31.81,32.17,25.60
240.10,0.000,0.00014,-0.00026,-0.00025,-0.00039,-0.00027,-0.00393,-0.00034,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00193,240.10,4.605,7.592,33.19,36.45,39.63,36.78,4.647,-0.7093,0.00014,0.000,0.00025,0.000,0.00027,0.000,0.00034,0.000,0.2110,0.2281,0.00193,0.000,31.81,32.17,25.60
240.20,0.00000,0.00014,-0.00028,-0.00025,-0.00041,-0.00027,-0.00395,-0.00033,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00194,240.20,4.603,7.592,33.19,36.46,39.63,36.78,4.646,-0.7076,0.00014,0.00000,0.00025,0.000,0.00027,0.000,0.00033,0.000,0.2110,0.2281,0.00194,0.000,31.81,32.18,25.60
240.30,0.00000,0.00015,-0.00029,-0.00026,-0.00042,-0.00026,-0.00397,-0.00034,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00195,240.30,4.601,7.592,33.19,36.45,39.63,36.78,4.647,-0.7086,0.00015,0.00000,0.00026,0.000,0.00026,0.000,0.00034,0.000,0.2110,0.2282,0.00195,0.000,31.81,32.18,25.60
240.40,0.000,0.00016,-0.00029,-0.00026,-0.00042,-0.00026,-0.00400,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00194,240.40,4.598,7.593,33.19,36.45,39.63,36.78,4.648,-0.7086,0.00016,0.000,0.00026,0.000,0.00026,0.000,0.00035,0.000,0.2110,0.2282,0.00194,0.000,31.81,32.18,25.60
240.50,0.000,0.00015,-0.00029,-0.00027,-0.00042,-0.00026,-0.00403,-0.00035,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00195,240.50,4.597,7.593,33.19,36.46,39.63,36.78,4.648,-0.7093,0.00015,0.000,0.00027,0.000,0.00026,0.000,0.00035,0.000,0.2110,0.2282,0.00195,0.000,31.81,32.18,25.60
240.60,0.000,0.00014,-0.00030,-0.00028,-0.00041,-0.00026,-0.00405,-0.00037,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00477,-0.00195,240.60,4.595,7.594,33.19,36.46,39.63,36.78,4.648,-0.7086,0.00014,0.000,0.00028,0.000,0.00026,0.000,0.00037,0.000,0.2110,0.2282,0.00195,0.000,31.81,32.19,25.60
240.70,0.00000,0.00014,-0.00030,-0.00026,-0.00042,-0.00026,-0.00407,-0.00037,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00195,240.70,4.593,7.594,33.19,36.45,39.63,36.79,4.648,-0.7086,0.00014,0.00000,0.00026,0.000,0.00026,0.000,0.00037,0.000,0.2110,0.2282,0.00195,0.000,31.81,32.19,25.60
240.80,0.000,0.00015,-0.00031,-0.00027,-0.00042,-0.00025,-0.00408,-0.00037,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00197,240.80,4.591,7.594,33.19,36.45,39.63,36.79,4.649,-0.7092,0.00015,0.000,0.00027,0.000,0.00025,0.000,0.00037,0.000,0.2110,0.2282,0.00197,0.000,31.81,32.20,25.60
240.90,0.000,0.00015,-0.00030,-0.00026,-0.00042,-0.00025,-0.00412,-0.00039,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00476,-0.00196,240.90,4.588,7.595,33.19,36.45,39.64,36.79,4.649,-0.7095,0.00015,0.000,0.00026,0.000,0.00025,0.000,0.00039,0.000,0.2110,0.2282,0.00196,0.000,31.80,32.20,25.60
241.00,0.000,0.00015,-0.00030,-0.00026,-0.00042,-0.00026,-0.00413,-0.00040,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00478,-0.00195,241.00,4.586,7.594,33.19,36.45,39.63,36.79,4.649,-0.7106,0.00015,0.000,0.00026,0.000,0.00026,0.000,0.00040,0.000,0.2110,0.2282,0.00195,0.000,31.81,32.20,25.60
241.10,0.000,0.00015,-0.00029,-0.00027,-0.00041,-0.00027,-0.00416,-0.00039,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00480,-0.00196,241.10,4.583,7.597,33.19,36.46,39.63,36.79,4.649,-0.7106,0.00015,0.000,0.00027,0.000,0.00027,0.000,0.00039,0.000,0.2110,0.2282,0.00196,0.000,31.81,32.21,25.59
241.20,0.000,0.00015,-0.00029,-0.00026,-0.00042,-0.00026,-0.00417,-0.00040,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00483,-0.00197,241.20,4.581,7.597,33.19,36.46,39.63,36.79,4.650,-0.7107,0.00015,0.000,0.00026,0.000,0.00026,0.000,0.00040,0.000,0.2110,0.2282,0.00197,0.000,31.81,32.21,25.59
241.30,0.000,0.00016,-0.00029,-0.00026,-0.00042,-0.00025,-0.00419,-0.00039,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00484,-0.00198,241.30,4.579,7.597,33.19,36.46,39.64,36.79,4.649,-0.7094,0.00016,0.000,0.00026,0.000,0.00025,0.000,0.00039,0.000,0.2110,0.2282,0.00198,0.000,31.81,32.21,25.59
241.40,0.000,0.00016,-0.00028,-0.00026,-0.00042,-0.00025,-0.00420,-0.00039,-1.081,-0.2110,-1000000,-1000000,-1000000,-1000000,0.00484,-0.00199,241.40,4.576,7.598,33.19,36.46,39.64,36.79,4.650,-0.7101,0.00016,0.000,0.00026,0.000,0.00025,0.000,0.00039,0.000,0.2110,0.2282,0.00199,0.000,31.81,32.22,25.59
