Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC],RPS_Cold,RPS_Hot,Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
0.0,2.0,27.87,-1.0,28.62,3,3,3.35e-05,0.000185,-0.000298,-0.000246,-0.000385,-0.0003009999999999,-0.000722,0.000217,-0.000738,0.000505,1.912,-0.2872,0.45,2.7403000000000004,1.6164,26.049,26.52,29.1,26.6,1.7047,-1.6598,0.000185,6.293e-09,0.000246,7.312e-08,0.0003009999999999,1.1530000000000001e-07,0.000217,1.576e-07,0.000505,3.735e-07,0.2872,0.54903,24.811,23.861,24.429
1.0,2.0,27.87,-1.0,28.62,4,3,5.98e-05,0.000204,-0.000295,-0.0002419999999999,-0.000398,-0.000307,-0.000725,0.000222,-0.000732,0.000504,1.912,-0.2872,1.45,2.734,1.6038,26.04,26.52,29.1,26.605,1.6997,-1.6591999999999998,0.000204,1.213e-08,0.0002419999999999,7.092e-08,0.000307,1.215e-07,0.000222,1.6020000000000004e-07,0.000504,3.688e-07,0.2872,0.5491,24.82,23.87,24.438
2.0,2.0,27.87,-1.0,28.62,4,4,4.98e-05,0.000195,-0.000294,-0.0002529999999999,-0.00039,-0.0003059999999999,-0.000724,0.000226,-0.000725,0.000513,1.912,-0.28724,2.45,2.728,1.5923,26.04,26.52,29.103,26.610000000000003,1.6962,-1.659,0.000195,9.715e-09,0.0002529999999999,7.379e-08,0.0003059999999999,1.197e-07,0.000226,1.634e-07,0.000513,3.724e-07,0.28724,0.54916,24.82,23.879,24.449
3.0,2.0,27.87,-1.0,28.62,4,3,1.5765000000000002e-05,0.000194,-0.000294,-0.000268,-0.000389,-0.000324,-0.000736,0.000235,-0.0007379999999999,0.000519,1.912,-0.28729,3.45,2.7206,1.5813,26.04,26.52,29.106,26.610000000000003,1.6919,-1.6578,0.000194,3.11e-09,0.000268,7.798e-08,0.000324,1.266e-07,0.000235,1.74e-07,0.000519,3.826000000000001e-07,0.28729,0.54923,24.825,23.889000000000003,24.457
4.0,2.0,27.87,-1.0,28.62,3,4,2.88e-05,0.000178,-0.000289,-0.000254,-0.0003969999999999,-0.000325,-0.000741,0.00022,-0.000698,0.000522,1.912,-0.2873,4.45,2.711,1.5709,26.032,26.52,29.109,26.610000000000003,1.6887,-1.6573999999999998,0.000178,5.129e-09,0.000254,7.298e-08,0.000325,1.288e-07,0.00022,1.6300000000000004e-07,0.000522,3.635e-07,0.2873,0.54932,24.83,23.901,24.46
5.0,2.0,27.87,-0.97,28.62,4,3,2.49e-05,0.000176,-0.000283,-0.000261,-0.000393,-0.000316,-0.000744,0.000218,-0.000718,0.000532,1.912,-0.28727,5.45,2.7011,1.5621,26.03,26.52,29.110000000000003,26.610000000000003,1.6844,-1.6568999999999998,0.000176,4.3859999999999995e-09,0.000261,7.298e-08,0.000316,1.251e-07,0.000218,1.6190000000000001e-07,0.000532,3.826000000000001e-07,0.28727,0.54932,24.83,23.913,24.469
6.0,2.0,27.87,-0.94,28.62,4,3,1.1292e-05,0.000178,-0.000287,-0.000265,-0.000397,-0.000317,-0.000759,0.000235,-0.000718,0.000528,1.912,-0.2872,6.45,2.6909,1.5544,26.024,26.512,29.110000000000003,26.615,1.6796,-1.656,0.000178,2.4711000000000003e-09,0.000265,7.549e-08,0.000317,1.254e-07,0.000235,1.788e-07,0.000528,3.793e-07,0.2872,0.54924,24.836,23.924,24.47
7.0,2.0,27.87,-0.97,28.62,4,4,3.017e-06,0.000178,-0.000276,-0.000266,-0.000376,-0.000316,-0.000757,0.000231,-0.000721,0.00052,1.912,-0.2872,7.45,2.6797,1.5474,26.02,26.51,29.110000000000003,26.62,1.6748999999999998,-1.6543,0.000178,8.043e-10,0.000266,7.253e-08,0.000316,1.1930000000000004e-07,0.000231,1.747e-07,0.00052,3.758e-07,0.2872,0.5492600000000001,24.84,23.935,24.47
8.0,2.0,27.87,-1.0,28.62,3,3,1.2330000000000002e-05,0.000193,-0.00025,-0.000269,-0.000384,-0.000315,-0.000741,0.000219,-0.000734,0.000506,1.912,-0.28722,8.45,2.6692,1.541,26.015,26.51,29.110000000000003,26.62,1.6707,-1.6535,0.000193,2.35e-09,0.000269,6.729e-08,0.000315,1.216e-07,0.000219,1.626e-07,0.000506,3.711e-07,0.28722,0.5492900000000001,24.84,23.948,24.472
9.0,2.0,27.87,-0.97,28.62,4,4,8.052e-06,0.000219,-0.00027,-0.000217,-0.000403,-0.000324,-0.000734,0.000219,-0.000725,0.000512,1.912,-0.28723,9.45,2.6585,1.5365,26.01,26.51,29.107,26.62,1.6663,-1.6514,0.000219,1.8647e-09,0.000217,5.833e-08,0.000324,1.3e-07,0.000219,1.613e-07,0.000512,3.716e-07,0.28723,0.54928,24.849,23.959,24.471
10.0,2.0,27.87,-0.94,28.62,4,3,1.5765000000000002e-05,0.0002109999999999,-0.000281,-0.000225,-0.0004,-0.000326,-0.0007289999999999,0.000225,-0.000727,0.000516,1.912,-0.2872,10.45,2.6483,1.5328,26.006,26.51,29.1,26.62,1.662,-1.6502,0.0002109999999999,3.342e-09,0.000225,6.320000000000001e-08,0.000326,1.307e-07,0.000225,1.641e-07,0.000516,3.753e-07,0.2872,0.54918,24.85,23.969,24.47
11.0,2.0,27.87,-0.94,28.62,4,3,1.6641e-05,0.000219,-0.000279,-0.00025,-0.000387,-0.0003109999999999,-0.000743,0.000227,-0.000736,0.000515,1.912,-0.2872,11.45,2.6386,1.5284,26.0,26.51,29.1,26.62,1.6588,-1.6492999999999998,0.000219,3.727e-09,0.00025,6.974e-08,0.0003109999999999,1.206e-07,0.000227,1.688e-07,0.000515,3.806e-07,0.2872,0.54912,24.85,23.981,24.47
12.0,2.0,27.87,-0.94,28.62,3,4,2.25e-05,0.000198,-0.000284,-0.000263,-0.000374,-0.00031,-0.000735,0.000222,-0.000724,0.000503,1.912,-0.2872,12.45,2.6298000000000004,1.5232,26.0,26.51,29.1,26.62,1.6561999999999997,-1.6466,0.000198,4.441999999999999e-09,0.000263,7.442e-08,0.00031,1.158e-07,0.000222,1.64e-07,0.000503,3.636e-07,0.2872,0.5491,24.851000000000003,23.991,24.47
13.0,2.0,27.87,-0.94,28.62,4,3,1.4173e-05,0.000187,-0.000295,-0.000254,-0.000402,-0.000319,-0.000731,0.000216,-0.000731,0.000519,1.912,-0.2872,13.45,2.6218,1.5164,25.991,26.51,29.094,26.62,1.654,-1.6448,0.000187,2.6751e-09,0.000254,7.445000000000002e-08,0.000319,1.277e-07,0.000216,1.587e-07,0.000519,3.805e-07,0.2872,0.54908,24.853,24.0,24.478
14.0,2.0,27.87,-0.94,28.62,4,3,3.14e-05,0.000181,-0.0003,-0.000256,-0.000392,-0.00031,-0.000726,0.000216,-0.000742,0.000506,1.912,-0.2872,14.45,2.6161000000000003,1.5084,25.99,26.51,29.09,26.62,1.6515999999999995,-1.6428999999999998,0.000181,5.712e-09,0.000256,7.67e-08,0.00031,1.214e-07,0.000216,1.579e-07,0.000506,3.748e-07,0.2872,0.5490700000000001,24.858,24.005000000000003,24.48
15.0,2.0,27.87,-0.91,28.62,3,4,3.05e-05,0.000186,-0.0003,-0.00026,-0.000402,-0.000315,-0.000741,0.00022,-0.000761,0.000497,1.912,-0.2872,15.45,2.6134,1.5018,25.99,26.51,29.09,26.62,1.6498000000000002,-1.6407,0.000186,5.686e-09,0.00026,7.752e-08,0.000315,1.262e-07,0.00022,1.643e-07,0.000497,3.78e-07,0.2872,0.5491,24.86,24.01,24.486
16.0,2.0,27.87,-0.88,28.62,4,3,2.91e-05,0.000176,-0.00029,-0.000261,-0.000398,-0.000317,-0.000749,0.000217,-0.000751,0.0005009999999999,1.912,-0.28721,16.45,2.6115000000000004,1.4956,25.987,26.508000000000003,29.09,26.62,1.6483,-1.6383,0.000176,5.043e-09,0.000261,7.558e-08,0.000317,1.266e-07,0.000217,1.633e-07,0.0005009999999999,3.757e-07,0.28721,0.54908,24.86,24.01,24.49
17.0,2.0,27.87,-0.88,28.62,4,4,2.4865e-05,0.000162,-0.000294,-0.0002729999999999,-0.000393,-0.000314,-0.000735,0.00023,-0.000744,0.000527,1.912,-0.2872,17.45,2.6088,1.491,25.98,26.502,29.09,26.62,1.6465,-1.6358,0.000162,3.994e-09,0.0002729999999999,8.043e-08,0.000314,1.237e-07,0.00023,1.684e-07,0.000527,3.924e-07,0.2872,0.54903,24.86,24.01,24.49
18.0,2.0,27.87,-0.88,28.62,4,3,2.13e-05,0.000176,-0.000276,-0.000264,-0.000394,-0.000307,-0.0007329999999999,0.000223,-0.000747,0.00053,1.912,-0.2872,18.45,2.6076,1.4882000000000002,25.98,26.5,29.09,26.62,1.6453,-1.6334,0.000176,3.746e-09,0.000264,7.264000000000002e-08,0.000307,1.2070000000000004e-07,0.000223,1.6300000000000004e-07,0.00053,3.97e-07,0.2872,0.5490600000000001,24.86,24.01,24.495
19.0,2.0,27.87,-0.88,28.62,3,3,2.8e-05,0.00019,-0.00028,-0.00025,-0.000391,-0.00031,-0.000731,0.00023,-0.000741,0.0005269999999999,1.912,-0.2872,19.45,2.606,1.4860000000000002,25.98,26.5,29.09,26.614,1.6433,-1.6317999999999997,0.00019,5.366e-09,0.00025,7.043e-08,0.00031,1.204e-07,0.00023,1.669e-07,0.0005269999999999,3.911000000000001e-07,0.2872,0.549,24.86,24.01,24.5
20.0,2.0,27.87,-0.88,28.62,4,4,3.28e-05,0.000194,-0.000296,-0.000271,-0.000405,-0.000317,-0.00073,0.000233,-0.000751,0.00053,1.9118,-0.2872,20.45,2.6038,1.483,25.98,26.5,29.09,26.610000000000003,1.6414000000000002,-1.6305,0.000194,6.4550000000000006e-09,0.000271,8.001e-08,0.000317,1.2810000000000004e-07,0.000233,1.703e-07,0.00053,3.975e-07,0.2872,0.5489900000000001,24.86,24.01,24.5
21.0,2.0,27.87,-0.88,28.62,4,3,3.3799999999999995e-05,0.000196,-0.0003,-0.000266,-0.000391,-0.000307,-0.000731,0.000234,-0.000736,0.0005239999999999,1.911,-0.2871599999999999,21.45,2.602,1.4796,25.98,26.5,29.09,26.610000000000003,1.6401,-1.6291999999999998,0.000196,6.6619999999999995e-09,0.000266,7.973e-08,0.000307,1.198e-07,0.000234,1.707e-07,0.0005239999999999,3.861e-07,0.2871599999999999,0.54886,24.86,24.01,24.502
22.0,2.0,27.87,-0.88,28.62,4,4,3.92e-05,0.000199,-0.000289,-0.0002729999999999,-0.000397,-0.000299,-0.000734,0.000222,-0.0007329999999999,0.000525,1.911,-0.2871,22.45,2.6017,1.4780000000000002,25.98,26.5,29.089,26.610000000000003,1.6389,-1.6283,0.000199,7.825e-09,0.0002729999999999,7.883e-08,0.000299,1.194e-07,0.000222,1.641e-07,0.000525,3.8670000000000004e-07,0.2871,0.5487399999999999,24.86,24.01,24.506
23.0,2.0,27.87,-0.88,28.62,3,3,3.59e-05,0.000199,-0.000279,-0.0002749999999999,-0.000394,-0.000289,-0.00073,0.00023,-0.000759,0.000518,1.911,-0.28703,23.45,2.6025,1.4763,25.985000000000003,26.5,29.081,26.610000000000003,1.6385999999999998,-1.6282,0.000199,7.209e-09,0.0002749999999999,7.665e-08,0.000289,1.1390000000000001e-07,0.00023,1.676e-07,0.000518,3.92e-07,0.28703,0.5486099999999999,24.86,24.01,24.51
24.0,2.0,27.87,-0.88,28.62,4,3,2.14e-05,0.000194,-0.0002859999999999,-0.000265,-0.000395,-0.000298,-0.000728,0.000233,-0.000763,0.000525,1.911,-0.2870499999999999,24.45,2.6046,1.4761,25.99,26.5,29.079999999999995,26.610000000000003,1.6383,-1.6282,0.000194,4.1280000000000015e-09,0.000265,7.557000000000002e-08,0.000298,1.181e-07,0.000233,1.7040000000000004e-07,0.000525,4.004e-07,0.2870499999999999,0.5486,24.86,24.01,24.51
25.0,2.0,27.87,-0.88,28.62,4,4,2e-05,0.00019,-0.000283,-0.0002729999999999,-0.000401,-0.000296,-0.000722,0.000217,-0.000761,0.000514,1.911,-0.28704,25.45,2.6063,1.4761,25.99,26.499,29.079999999999995,26.610000000000003,1.6384999999999998,-1.6282,0.00019,3.807e-09,0.0002729999999999,7.724e-08,0.000296,1.192e-07,0.000217,1.58e-07,0.000514,3.921e-07,0.28704,0.5486,24.86,24.005000000000003,24.51
26.0,2.0,27.87,-0.88,28.59,4,3,1.6086e-05,0.000194,-0.0002989999999999,-0.000281,-0.000395,-0.0003039999999999,-0.000716,0.000226,-0.000754,0.0005239999999999,1.911,-0.28704,26.45,2.6092,1.4768,25.99,26.495,29.084,26.610000000000003,1.639,-1.6279,0.000194,3.141e-09,0.000281,8.35e-08,0.0003039999999999,1.198e-07,0.000226,1.6190000000000001e-07,0.0005239999999999,3.9360000000000003e-07,0.28704,0.54862,24.859,24.0,24.51
27.0,2.0,27.87,-0.88,28.56,3,3,2.1965e-05,0.000186,-0.0002859999999999,-0.0002619999999999,-0.000387,-0.000312,-0.000734,0.000234,-0.000766,0.000522,1.911,-0.2871,27.45,2.6118,1.4785,25.99,26.492,29.09,26.610000000000003,1.6396000000000002,-1.6282,0.000186,4.067e-09,0.0002619999999999,7.48e-08,0.000312,1.209e-07,0.000234,1.717e-07,0.000522,4.0010000000000004e-07,0.2871,0.5487,24.855,24.0,24.51
28.0,2.0,27.87,-0.88,28.56,4,4,1.73e-05,0.00019,-0.000282,-0.000247,-0.00037,-0.000305,-0.000724,0.0002419999999999,-0.0007559999999999,0.000515,1.911,-0.2871,28.45,2.6144000000000003,1.4795,25.99,26.49,29.09,26.610000000000003,1.6393999999999995,-1.6279999999999997,0.00019,3.301e-09,0.000247,6.998000000000002e-08,0.000305,1.132e-07,0.0002419999999999,1.755e-07,0.000515,3.888e-07,0.2871,0.5487,24.852,23.999,24.51
29.0,2.0,27.87,-0.88,28.56,4,3,8.154e-06,0.000192,-0.0002879999999999,-0.0002569999999999,-0.000382,-0.000285,-0.000717,0.00022,-0.000762,0.00052,1.911,-0.2871599999999999,29.45,2.6165,1.4799,25.99,26.49,29.09,26.610000000000003,1.6392,-1.6277,0.000192,1.761e-09,0.0002569999999999,7.398e-08,0.000285,1.085e-07,0.00022,1.584e-07,0.00052,3.961e-07,0.2871599999999999,0.5488500000000001,24.851000000000003,23.99,24.51
30.0,2.0,27.87,-0.88,28.59,4,4,7.316e-06,0.00019,-0.000285,-0.000253,-0.000412,-0.000307,-0.000717,0.000225,-0.00075,0.000515,1.911,-0.28714,30.45,2.6186,1.481,25.99,26.49,29.083,26.610000000000003,1.6370999999999998,-1.6267,0.00019,1.3912e-09,0.000253,7.174e-08,0.000307,1.268e-07,0.000225,1.621e-07,0.000515,3.863e-07,0.28714,0.5488,24.858,23.99,24.51
31.0,2.0,27.87,-0.88,28.62,3,3,1.2685e-05,0.00017,-0.0002859999999999,-0.000267,-0.0004219999999999,-0.000316,-0.000723,0.000213,-0.000754,0.000499,1.911,-0.28714,31.45,2.6208,1.4814,25.99,26.49,29.079999999999995,26.610000000000003,1.6349,-1.6265999999999998,0.00017,2.2576e-09,0.000267,7.614e-08,0.000316,1.33e-07,0.000213,1.537e-07,0.000499,3.769e-07,0.28714,0.54882,24.86,23.99,24.51
32.0,2.0,27.87,-0.88,28.59,4,3,1.1416e-05,0.00018,-0.000289,-0.0002699999999999,-0.000425,-0.000319,-0.000717,0.000209,-0.000762,0.000498,1.911,-0.28713,32.45,2.6219,1.4808,25.99,26.49,29.079999999999995,26.610000000000003,1.6331,-1.6253999999999995,0.00018,2.0368e-09,0.0002699999999999,7.709e-08,0.000319,1.3480000000000004e-07,0.000209,1.495e-07,0.000498,3.792e-07,0.28713,0.54878,24.86,23.99,24.51
33.0,2.0,27.87,-0.88,28.56,4,4,1.89e-05,0.000173,-0.000279,-0.000268,-0.0004179999999999,-0.000308,-0.000718,0.000201,-0.00077,0.000513,1.911,-0.2871,33.45,2.6236,1.4799,25.991,26.49,29.079999999999995,26.610000000000003,1.6324,-1.6248,0.000173,3.282e-09,0.000268,7.428e-08,0.000308,1.3e-07,0.000201,1.456e-07,0.000513,3.958e-07,0.2871,0.5487,24.86,23.985,24.511000000000003
34.0,2.0,27.87,-0.88,28.59,4,3,1.2763999999999998e-05,0.000168,-0.0002909999999999,-0.000269,-0.0004089999999999,-0.00031,-0.000702,0.000201,-0.000768,0.000508,1.911,-0.28708,34.45,2.6259,1.4777,25.991,26.49,29.079999999999995,26.610000000000003,1.632,-1.6242,0.000168,2.1088e-09,0.000269,7.879e-08,0.00031,1.26e-07,0.000201,1.408e-07,0.000508,3.889000000000001e-07,0.28708,0.5486599999999999,24.86,23.98,24.52
35.0,2.0,27.87,-0.88,28.62,3,3,2.37e-05,0.000159,-0.000282,-0.000271,-0.000425,-0.000294,-0.000696,0.000202,-0.0007689999999999,0.0005,1.911,-0.28703,35.45,2.6277,1.4763,25.999,26.49,29.079999999999995,26.610000000000003,1.6323,-1.6241,0.000159,3.699e-09,0.000271,7.64e-08,0.000294,1.2500000000000002e-07,0.000202,1.409e-07,0.0005,3.834e-07,0.28703,0.54853,24.858,23.98,24.52
36.0,2.0,27.87,-0.88,28.59,4,4,3.97e-05,0.000166,-0.000289,-0.000274,-0.0004309999999999,-0.000289,-0.000701,0.000214,-0.0007689999999999,0.000523,1.911,-0.287,36.45,2.63,1.4741,26.0,26.49,29.075,26.610000000000003,1.6332999999999998,-1.6229,0.000166,6.57e-09,0.000274,7.922e-08,0.000289,1.2350000000000001e-07,0.000214,1.502e-07,0.000523,4.017e-07,0.287,0.5485,24.85,23.978,24.52
37.0,2.0,27.87,-0.88,28.56,4,3,1.7264e-05,0.000166,-0.0003019999999999,-0.000254,-0.000425,-0.000305,-0.0006929999999999,0.000215,-0.000763,0.00051,1.911,-0.287,37.45,2.6319,1.4715,26.0,26.49,29.07,26.603,1.6346,-1.6220000000000003,0.000166,2.8284e-09,0.000254,7.715e-08,0.000305,1.282e-07,0.000215,1.495e-07,0.00051,3.881e-07,0.287,0.54841,24.85,23.97,24.526
38.0,2.0,27.87,-0.88,28.56,4,4,2.75e-05,0.000164,-0.000283,-0.0002419999999999,-0.000401,-0.000304,-0.000698,0.000217,-0.0007559999999999,0.000528,1.911,-0.287,38.45,2.6336,1.4693,26.0,26.484,29.07,26.6,1.636,-1.6207,0.000164,4.511999999999999e-09,0.0002419999999999,6.895e-08,0.000304,1.222e-07,0.000217,1.5269999999999998e-07,0.000528,3.996000000000001e-07,0.287,0.54833,24.85,23.97,24.53
39.0,2.0,27.87,-0.88,28.56,3,3,1.5765000000000002e-05,0.000169,-0.000289,-0.0002279999999999,-0.0004089999999999,-0.000284,-0.000706,0.000216,-0.000744,0.000519,1.9107,-0.28696,39.45,2.635,1.4665,26.0,26.48,29.07,26.6,1.637,-1.6203,0.000169,2.697e-09,0.0002279999999999,6.577e-08,0.000284,1.1630000000000002e-07,0.000216,1.531e-07,0.000519,3.859e-07,0.28696,0.5482400000000001,24.849,23.969,24.53
40.0,2.0,27.84,-0.88,28.56,4,3,2.3e-05,0.000167,-0.0002909999999999,-0.000218,-0.0004,-0.000282,-0.000695,0.000219,-0.000717,0.00053,1.91,-0.2869,40.45,2.6364,1.4651,26.0,26.48,29.063,26.6,1.638,-1.6192,0.000167,3.894e-09,0.000218,6.37e-08,0.000282,1.1340000000000001e-07,0.000219,1.52e-07,0.00053,3.801e-07,0.2869,0.54815,24.842,23.961,24.53
41.0,2.0,27.81,-0.88,28.56,4,4,2.54e-05,0.000199,-0.0002909999999999,-0.000222,-0.000403,-0.000271,-0.000687,0.000214,-0.000722,0.000526,1.91,-0.2869,41.45,2.6382,1.4642,26.0,26.48,29.059999999999995,26.6,1.6385999999999998,-1.6181,0.000199,5.056e-09,0.000222,6.447999999999999e-08,0.000271,1.091e-07,0.000214,1.4809999999999998e-07,0.000526,3.806e-07,0.2869,0.54809,24.84,23.96,24.53
42.0,2.0,27.84,-0.88,28.56,4,3,4.47e-05,0.000189,-0.000272,-0.000225,-0.000413,-0.0002859999999999,-0.000685,0.000222,-0.000719,0.000512,1.91,-0.2869,42.45,2.6389,1.4623000000000002,26.0,26.48,29.059999999999995,26.596000000000004,1.6393999999999995,-1.6172,0.000189,8.442e-09,0.000225,6.222000000000001e-08,0.0002859999999999,1.1820000000000001e-07,0.000222,1.529e-07,0.000512,3.68e-07,0.2869,0.5479900000000001,24.84,23.958,24.535
43.0,2.0,27.87,-0.88,28.56,3,3,4.63e-05,0.000185,-0.000285,-0.000224,-0.000413,-0.000283,-0.000702,0.000219,-0.000747,0.000479,1.91,-0.2869,43.45,2.6397,1.4608,26.0,26.48,29.059999999999995,26.59,1.6387999999999998,-1.616,0.000185,8.605e-09,0.000224,6.384e-08,0.000283,1.164e-07,0.000219,1.534e-07,0.000479,3.573e-07,0.2869,0.5479800000000001,24.84,23.951,24.537
44.0,2.0,27.87,-0.88,28.56,4,4,4.6e-05,0.000198,-0.000282,-0.000216,-0.000413,-0.000286,-0.000711,0.000219,-0.000725,0.0004839999999999,1.91,-0.28687,44.45,2.6412,1.4605,25.999,26.48,29.059999999999995,26.59,1.6375,-1.616,0.000198,9.126e-09,0.000216,6.106e-08,0.000286,1.181e-07,0.000219,1.558e-07,0.0004839999999999,3.522e-07,0.28687,0.5478500000000001,24.84,23.95,24.537
45.0,2.0,27.87,-0.88,28.56,4,3,4.8e-05,0.000168,-0.000277,-0.000221,-0.000405,-0.000298,-0.000709,0.000207,-0.00074,0.000494,1.91,-0.28683,45.45,2.6432,1.4617,25.997,26.479000000000003,29.059999999999995,26.59,1.6363,-1.6148,0.000168,8.031999999999999e-09,0.000221,6.164e-08,0.000298,1.211e-07,0.000207,1.4750000000000004e-07,0.000494,3.659e-07,0.28683,0.54783,24.84,23.944,24.53
46.0,2.0,27.87,-0.88,28.58,4,4,4.95e-05,0.000185,-0.000281,-0.000219,-0.000402,-0.000305,-0.00071,0.000198,-0.000743,0.00051,1.91,-0.2869,46.45,2.645,1.4638,25.993,26.48,29.059999999999995,26.585,1.6351,-1.6133,0.000185,9.268999999999998e-09,0.000219,6.14e-08,0.000305,1.23e-07,0.000198,1.411e-07,0.00051,3.788e-07,0.2869,0.54793,24.84,23.94,24.53
47.0,2.0,27.87,-0.88,28.6,3,3,6.42e-05,0.00022,-0.000282,-0.0002279999999999,-0.0004089999999999,-0.000309,-0.000717,0.0002,-0.000752,0.000497,1.91,-0.2869,47.45,2.6479,1.4662000000000002,25.99,26.48,29.068,26.579999999999995,1.6347999999999998,-1.613,0.00022,1.4040000000000002e-08,0.0002279999999999,6.413e-08,0.000309,1.263e-07,0.0002,1.423e-07,0.000497,3.735e-07,0.2869,0.5480600000000001,24.84,23.933,24.53
48.0,2.0,27.87,-0.88,28.62,4,3,4.88e-05,0.0002419999999999,-0.000248,-0.0002289999999999,-0.000399,-0.000303,-0.000714,0.000204,-0.000764,0.0005139999999999,1.9101,-0.28693,48.45,2.6499,1.4688,25.99,26.48,29.07,26.579999999999995,1.6351,-1.6124000000000005,0.0002419999999999,1.1794e-08,0.0002289999999999,5.7140000000000014e-08,0.000303,1.212e-07,0.000204,1.462e-07,0.0005139999999999,3.921e-07,0.28693,0.54818,24.84,23.93,24.52
49.0,1.75,27.87,-0.88,28.62,4,4,4.16e-05,0.00025,-0.00029,-0.000227,-0.000397,-0.0003059999999999,-0.000717,0.000199,-0.000759,0.000526,1.911,-0.2869799999999999,49.45,2.6522,1.4705,25.99,26.48,29.078,26.579999999999995,1.6370999999999998,-1.6124000000000005,0.00025,1.0349e-08,0.000227,6.545000000000002e-08,0.0003059999999999,1.216e-07,0.000199,1.4330000000000002e-07,0.000526,3.99e-07,0.2869799999999999,0.54827,24.84,23.925,24.52
50.0,1.5,27.87,-0.88,28.62,4,3,3.34e-05,0.000213,-0.0002909999999999,-0.000235,-0.000402,-0.000295,-0.000714,0.0002,-0.000751,0.000509,1.911,-0.287,50.45,2.6536,1.4709,25.99,26.48,29.079999999999995,26.578,1.6395,-1.6119,0.000213,7.143999999999999e-09,0.000235,6.873e-08,0.000295,1.1910000000000001e-07,0.0002,1.428e-07,0.000509,3.822e-07,0.287,0.54839,24.84,23.92,24.52
51.0,1.5,27.87,-0.88,28.59,3,3,3.3799999999999995e-05,0.000212,-0.0002909999999999,-0.000227,-0.000386,-0.000303,-0.000701,0.000197,-0.000755,0.000506,1.911,-0.287,51.45,2.6561,1.4684,25.984,26.48,29.079999999999995,26.57,1.6425,-1.6108,0.000212,7.153e-09,0.000227,6.658e-08,0.000303,1.1770000000000002e-07,0.000197,1.387e-07,0.000506,3.827e-07,0.287,0.5484899999999999,24.84,23.92,24.52
52.0,1.5,27.87,-0.88,28.56,4,4,3.2699999999999995e-05,0.000208,-0.000295,-0.000245,-0.000396,-0.000314,-0.00071,0.00021,-0.0007689999999999,0.0005139999999999,1.911,-0.28709,52.45,2.6577,1.4645,25.98,26.48,29.085,26.57,1.646,-1.6102,0.000208,6.830999999999999e-09,0.000245,7.261e-08,0.000314,1.241e-07,0.00021,1.502e-07,0.0005139999999999,3.951e-07,0.28709,0.54868,24.836,23.917,24.52
53.0,1.5,27.87,-0.88,28.56,4,3,3.48e-05,0.000184,-0.000295,-0.000245,-0.000395,-0.000312,-0.000709,0.000213,-0.0007459999999999,0.000507,1.9111,-0.28715,53.45,2.6609000000000003,1.4582000000000002,25.98,26.48,29.09,26.57,1.6492999999999998,-1.6092,0.000184,6.417e-09,0.000245,7.201e-08,0.000312,1.232e-07,0.000213,1.51e-07,0.000507,3.787e-07,0.28715,0.5488500000000001,24.833,23.91,24.52
54.0,1.5,27.87,-0.88,28.56,4,4,3.37e-05,0.000162,-0.0002909999999999,-0.000254,-0.000401,-0.000322,-0.000724,0.000197,-0.000772,0.000506,1.912,-0.2872,54.45,2.6636,1.4525,25.98,26.487,29.091,26.57,1.6527,-1.6077,0.000162,5.4809999999999996e-09,0.000254,7.437e-08,0.000322,1.291e-07,0.000197,1.44e-07,0.000506,3.897e-07,0.2872,0.5490600000000001,24.83,23.91,24.524
55.0,1.5,27.87,-0.88,28.56,3,3,3.63e-05,0.000169,-0.000281,-0.000259,-0.000386,-0.0003109999999999,-0.000723,0.000215,-0.0007849999999999,0.000511,1.912,-0.2872,55.45,2.6662,1.4465,25.98,26.49,29.1,26.57,1.6566,-1.6054000000000002,0.000169,6.189000000000001e-09,0.000259,7.246e-08,0.0003109999999999,1.189e-07,0.000215,1.563e-07,0.000511,4.025000000000001e-07,0.2872,0.54912,24.83,23.904,24.53
