Time,Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E[V],Voltage_VarR[V],Shunt_VarR[V],Current_B[A],Power_B[W],Current_C[],Power_C[],Current_D[],Power_D_[],Current_E[],Power_E[],Current_VarR[],Power_VarR[],Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_9,Sensor_10
67.0,0.0016153,-0.0005093,-0.0022936,-9.893e-05,-0.0147605999999999,-0.0026091,0.0064407999999999,0.0018667,0.0054953,-0.0012661,0.0005093,8.2336e-07,9.893e-05,2.2790000000000002e-07,0.0026091,3.85e-05,0.0018667,1.2e-05,0.0012661,6.960999999999999e-06,27.794216444,27.8290603675,25.5798007055,25.953453731,26.3993236575,26.2627532005
68.0,0.0016219,-0.0004967,-0.0022764,-0.0001057299999999,-0.0147645,-0.0025977,0.0064284,0.0018717999999999,0.0054943,-0.0012688,0.0004967,8.0559e-07,0.0001057299999999,2.403e-07,0.0025977,3.824e-05,0.0018717999999999,1.2e-05,0.0012688,6.9678e-06,27.794462778,27.831079105,25.576976971,25.951581382,26.398056415,26.261176491
69.0,0.0016441,-0.0005017,-0.0022738999999999,-0.0001049999999999,-0.0147664999999999,-0.0026013,0.0064230999999999,0.0018535,0.0055008,-0.0012639,0.0005017,8.251500000000001e-07,0.0001049999999999,2.3824e-07,0.0026013,3.837e-05,0.0018535,1.2e-05,0.0012639,6.954e-06,27.794709112,27.8330978425,25.5741532365,25.949709033,26.3967891725,26.2595997815
70.0,0.0016592,-0.0005057,-0.0022823,-0.00010033,-0.0147646,-0.0026008999999999,0.0064073,0.0018501,0.0054916,-0.0012791999999999,0.0005057,8.412399999999999e-07,0.00010033,2.3062e-07,0.0026008999999999,3.833e-05,0.0018501,1.2e-05,0.0012791999999999,7.025199999999999e-06,27.794955446,27.83511658,25.571329502,25.947836684,26.39552193,26.258023072
71.0,0.0016649,-0.0005041,-0.0022833,-9.665e-05,-0.0147515999999999,-0.0025968,0.0063954,0.0018566,0.005489,-0.0012744,0.0005041,8.423299999999999e-07,9.665e-05,2.2281e-07,0.0025968,3.808e-05,0.0018566,1.2e-05,0.0012744,7.0029e-06,27.79520178,27.8371353175,25.5685057675,25.945964335,26.3942546875,26.2564463625
72.0,0.0016695999999999,-0.0005037,-0.0022823,-0.00010843,-0.0147537,-0.0025995,0.0063988,0.0018540999999999,0.0054849999999999,-0.0012771,0.0005037,8.410800000000001e-07,0.00010843,2.4491e-07,0.0025995,3.817e-05,0.0018540999999999,1.2e-05,0.0012771,7.0053000000000005e-06,27.795448114,27.839154055,25.565682033,25.944091986,26.392987445000003,26.254869653
73.0,0.001677,-0.0005093,-0.0022941,-0.00010856,-0.0147717,-0.0026079,0.0064101,0.001838,0.0054808999999999,-0.001267,0.0005093,8.562299999999999e-07,0.00010856,2.5042e-07,0.0026079,3.842e-05,0.001838,1.2e-05,0.001267,6.9408e-06,27.795694448,27.8411727925,25.5628582985,25.942219637,26.3917202025,26.2532929435
74.0,0.0016935,-0.000505,-0.002301,-0.0001033,-0.0147939999999999,-0.0026168,0.006386,0.0018315999999999,0.0054619,-0.0012717,0.000505,8.5447e-07,0.0001033,2.3765000000000001e-07,0.0026168,3.893e-05,0.0018315999999999,1.2e-05,0.0012717,6.9423e-06,27.795940782,27.84319153,25.560034564,25.940347288,26.39045296,26.251716234
75.0,0.00171,-0.0004974,-0.0023162,-9.897e-05,-0.0148111,-0.0026222,0.0063688999999999,0.0018356,0.0054541,-0.0012682,0.0004974,8.503599999999999e-07,9.897e-05,2.2779000000000003e-07,0.0026222,3.9e-05,0.0018356,1.2e-05,0.0012682,6.917799999999999e-06,27.796187116,27.8452102675,25.5572108295,25.938474939,26.3891857175,26.2501395245
76.0,0.0017246,-0.0005064,-0.0023290999999999,-9.339e-05,-0.0148256,-0.0026135999999999,0.0063693,0.0018325,0.005456,-0.0012565,0.0005064,8.711100000000001e-07,9.339e-05,2.1705000000000005e-07,0.0026135999999999,3.894e-05,0.0018325,1.2e-05,0.0012565,6.8514e-06,27.79643345,27.847229005000003,25.554387095,25.93660259,26.387918475,26.248562815
77.0,0.0017278,-0.0005185999999999,-0.0023352,-9.379e-05,-0.0148332999999999,-0.0026049,0.0063694,0.0018373,0.0054481,-0.0012686,0.0005185999999999,8.9624e-07,9.379e-05,2.1887e-07,0.0026049,3.862e-05,0.0018373,1.2e-05,0.0012686,6.9112e-06,27.796679784,27.8492477425,25.5515633605,25.934730241,26.3866512325,26.2469861055
78.0,0.001733,-0.0005274,-0.0023442,-9.848e-05,-0.0148409,-0.0026274,0.0063473,0.0018331,0.0054243,-0.0013155,0.0005274,9.1163e-07,9.848e-05,2.2997000000000001e-07,0.0026274,3.894e-05,0.0018331,1.2e-05,0.0013155,7.1441e-06,27.796926118,27.85126648,25.548739626,25.932857892,26.38538399,26.245409396
79.0,0.0017350999999999,-0.0005264,-0.0023386,-0.0001082799999999,-0.014839,-0.0026244,0.0063395999999999,0.0018165,0.0054168,-0.0013165999999999,0.0005264,9.1087e-07,0.0001082799999999,2.5328e-07,0.0026244,3.9e-05,0.0018165,1.168e-05,0.0013165999999999,7.1305e-06,27.797172452,27.8532852175,25.5459158915,25.930985543,26.3841167475,26.2438326865
80.0,0.0017643,-0.0005128,-0.0023396,-0.00011029,-0.0148706,-0.0026178,0.0063125,0.001811,0.0054088,-0.0013089,0.0005128,9.0296e-07,0.00011029,2.5716e-07,0.0026178,3.9e-05,0.001811,1.107e-05,0.0013089,7.078400000000001e-06,27.797418786,27.855303955,25.543092157,25.929113194,26.382849505000003,26.242255977
81.0,0.0017715,-0.00049,-0.0023414,-9.297e-05,-0.0148875,-0.0026279,0.0062816999999999,0.0018231,0.0054104,-0.0013,0.00049,8.684300000000001e-07,9.297e-05,2.178e-07,0.0026279,3.9e-05,0.0018231,1.119e-05,0.0013,7.036e-06,27.79766512,27.8573226925,25.5402684225,25.927240845,26.3815822625,26.2406792675
82.0,0.0017665,-0.0005126999999999,-0.0023352,-9.298e-05,-0.014898,-0.0026309,0.0062725,0.0018169,0.0054105,-0.0013051999999999,0.0005126999999999,9.0919e-07,9.298e-05,2.1732000000000002e-07,0.0026309,3.9e-05,0.0018169,1.101e-05,0.0013051999999999,7.0647e-06,27.797911454,27.85934143,25.537444688,25.925368496,26.38031502,26.239102558
83.0,0.0017804,-0.0005237,-0.0023232,-9.841e-05,-0.0149104999999999,-0.0026175,0.0062575,0.0018117,0.0054058,-0.0012996,0.0005237,9.3057e-07,9.841e-05,2.2973e-07,0.0026175,3.9e-05,0.0018117,1.1e-05,0.0012996,7.028e-06,27.798157788,27.861360167500003,25.5346209535,25.923496147,26.3790477775,26.2375258485
84.0,0.0018179,-0.0005116,-0.0023125,-0.0001017499999999,-0.0149283,-0.0026273,0.0062618999999999,0.0018122,0.0053828,-0.0012985,0.0005116,9.2599e-07,0.0001017499999999,2.3574000000000002e-07,0.0026273,3.905e-05,0.0018122,1.1e-05,0.0012985,6.994600000000001e-06,27.798404122,27.863378905,25.531797219,25.921623798,26.377780535,26.235949139
85.0,0.0018166999999999,-0.0005049,-0.0023255,-8.579e-05,-0.0149525,-0.0026258,0.0062800999999999,0.0018215,0.0053866999999999,-0.0012983,0.0005049,9.1543e-07,8.579e-05,1.9960000000000001e-07,0.0026258,3.905e-05,0.0018215,1.101e-05,0.0012983,6.988799999999999e-06,27.798650456,27.865397642500003,25.5289734845,25.919751449,26.3765132925,26.2343724295
86.0,0.0018053,-0.0005044,-0.0023325,-7.717e-05,-0.0150003,-0.0026332,0.0062833,0.0018258,0.0053901999999999,-0.001308,0.0005044,9.1263e-07,7.717e-05,1.8006e-07,0.0026332,3.945e-05,0.0018258,1.139e-05,0.001308,7.0404e-06,27.79889679,27.86741638,25.52614975,25.9178791,26.37524605,26.23279572
87.0,0.0017874999999999,-0.0004961,-0.0023554,-7.532e-05,-0.0150243999999999,-0.0026622,0.0062784999999999,0.0018289,0.0053938,-0.0012993999999999,0.0004961,8.882199999999999e-07,7.532e-05,1.7754e-07,0.0026622,4e-05,0.0018289,1.135e-05,0.0012993999999999,7.0119e-06,27.797370339,27.8666952115,25.5231245995,25.917306228,26.3739850065,26.2293815655
88.0,0.0017822,-0.0005007,-0.0023819,-7.872e-05,-0.0150352999999999,-0.0026696,0.0062919,0.0018336,0.0053741,-0.0013019,0.0005007,8.9513e-07,7.872e-05,1.8745e-07,0.0026696,4e-05,0.0018336,1.181e-05,0.0013019,6.998000000000001e-06,27.795843888,27.865974043,25.520099449,25.916733356,26.372723963,26.225967411
89.0,0.0017906999999999,-0.0005012,-0.0024132999999999,-6.556e-05,-0.0150432,-0.002671,0.0062764,0.0018492,0.0053656999999999,-0.0013104,0.0005012,8.963100000000001e-07,6.556e-05,1.5823099999999998e-07,0.002671,4e-05,0.0018492,1.179e-05,0.0013104,7.0267e-06,27.794317437,27.8652528745,25.5170742985,25.916160484,26.3714629195,26.2225532565
90.0,0.0017874,-0.0005092,-0.0024371,-5.2780000000000006e-05,-0.0150595,-0.0026696999999999,0.0062818,0.0018539,0.0053466,-0.0012826,0.0005092,9.0715e-07,5.2780000000000006e-05,1.2818899999999998e-07,0.0026696999999999,4.009e-05,0.0018539,1.2e-05,0.0012826,6.859099999999999e-06,27.792790986,27.864531706,25.514049148,25.915587612,26.370201876,26.219139102
91.0,0.0017745,-0.0005156,-0.0024556,-5.843e-05,-0.0150877,-0.0026728,0.0062807,0.0018487,0.0053419999999999,-0.0012409,0.0005156,9.1467e-07,5.843e-05,1.43e-07,0.0026728,4.032000000000001e-05,0.0018487,1.2e-05,0.0012409,6.624e-06,27.791264535,27.8638105375,25.5110239975,25.91501474,26.3689408325,26.2157249475
92.0,0.0017536,-0.0005166999999999,-0.002453,-6.298999999999999e-05,-0.0151115,-0.0026664,0.0062769,0.0018549,0.0053346999999999,-0.0012336,0.0005166999999999,9.0676e-07,6.298999999999999e-05,1.5443e-07,0.0026664,4.013e-05,0.0018549,1.2e-05,0.0012336,6.5802e-06,27.789738084,27.863089369,25.507998847,25.914441868,26.367679789,26.212310793
93.0,0.001762,-0.0005126,-0.0024417,-7.178e-05,-0.0151583,-0.0026716,0.0062806,0.0018491,0.0053317999999999,-0.0012177,0.0005126,9.0414e-07,7.178e-05,1.7524999999999998e-07,0.0026716,4.062e-05,0.0018491,1.2e-05,0.0012177,6.4935e-06,27.788211633,27.8623682005,25.5049736965,25.913868996,26.3664187455,26.2088966385
94.0,0.0017554,-0.0005118,-0.0024318,-6.776e-05,-0.0152085,-0.0026854,0.0062942,0.0018518,0.0053264,-0.0012134,0.0005118,8.9838e-07,6.776e-05,1.6503000000000004e-07,0.0026854,4.099e-05,0.0018518,1.2e-05,0.0012134,6.4664000000000005e-06,27.786685182,27.861647032,25.501948546,25.913296124,26.365157702,26.205482484
95.0,0.0017353,-0.0005038,-0.0024269,-6.276e-05,-0.0152594,-0.0026928,0.0063002,0.0018616,0.0053358999999999,-0.0012248,0.0005038,8.740499999999999e-07,6.276e-05,1.5237e-07,0.0026928,4.1e-05,0.0018616,1.2e-05,0.0012248,6.5393e-06,27.785158731,27.8609258635,25.4989233955,25.912723252,26.3638966585,26.2020683295
96.0,0.0017166999999999,-0.0005083,-0.0024167,-6.063000000000001e-05,-0.0152922,-0.0027018,0.0063273999999999,0.0018602,0.0053447999999999,-0.0012301,0.0005083,8.729900000000001e-07,6.063000000000001e-05,1.4641999999999998e-07,0.0027018,4.136e-05,0.0018602,1.2e-05,0.0012301,6.5776e-06,27.78363228,27.860204695,25.495898245,25.91215038,26.362635615,26.198654175
97.0,0.0017177999999999,-0.0005008,-0.0024035999999999,-6.73e-05,-0.0153055999999999,-0.0027096,0.0063519,0.0018727999999999,0.0053556,-0.0012265,0.0005008,8.6027e-07,6.73e-05,1.621e-07,0.0027096,4.158e-05,0.0018727999999999,1.2e-05,0.0012265,6.57e-06,27.782105829,27.8594835265,25.4928730945,25.911577508,26.3613745715,26.1952400205
98.0,0.0017399,-0.000499,-0.0023986999999999,-7.061e-05,-0.0152864,-0.0027194,0.0063658999999999,0.0018651,0.0053646,-0.0012227,0.000499,8.6669e-07,7.061e-05,1.6955e-07,0.0027194,4.175e-05,0.0018651,1.2e-05,0.0012227,6.5606e-06,27.780579378,27.858762358,25.489847944,25.911004636,26.360113528,26.191825866
99.0,0.0017376,-0.000495,-0.0024016999999999,-5.852e-05,-0.0152632,-0.0027083,0.0063638,0.0018497,0.0053709,-0.0012369,0.000495,8.591700000000001e-07,5.852e-05,1.4051e-07,0.0027083,4.125e-05,0.0018497,1.2e-05,0.0012369,6.644600000000001e-06,27.779052927,27.8580411895,25.4868227935,25.910431764,26.3588524845,26.1884117115
100.0,0.0017115,-0.0004931,-0.0024047,-6.022e-05,-0.0152586,-0.0027146,0.0063543,0.0018385,0.005371,-0.0012457,0.0004931,8.425e-07,6.022e-05,1.4463e-07,0.0027146,4.123e-05,0.0018385,1.2e-05,0.0012457,6.6881e-06,27.777526476,27.857320021,25.483797643,25.909858892,26.357591441,26.184997557
101.0,0.0016841,-0.000481,-0.0024162999999999,-5.568999999999999e-05,-0.0152696,-0.0027329,0.0063588,0.0018415,0.0053728,-0.0012463,0.000481,8.090399999999999e-07,5.568999999999999e-05,1.3453e-07,0.0027329,4.188e-05,0.0018415,1.2e-05,0.0012463,6.6986e-06,27.776000025,27.8565988525,25.4807724925,25.90928602,26.3563303975,26.1815834025
102.0,0.0016676,-0.0004777,-0.0024222,-5.376e-05,-0.0152799999999999,-0.0027356999999999,0.0063688999999999,0.001846,0.0053703,-0.0012739,0.0004777,7.9693e-07,5.376e-05,1.3012e-07,0.0027356999999999,4.196e-05,0.001846,1.2e-05,0.0012739,6.8443e-06,27.774473574,27.855877684,25.477747342,25.908713148,26.355069354,26.178169248
103.0,0.001668,-0.0004823,-0.0024263,-5.653e-05,-0.0152601999999999,-0.0027151,0.0063589,0.0018465,0.0053567,-0.0012946,0.0004823,8.059200000000001e-07,5.653e-05,1.3695200000000002e-07,0.0027151,4.129e-05,0.0018465,1.2e-05,0.0012946,6.925000000000001e-06,27.772947123,27.8551565155,25.4747221915,25.908140276,26.3538083105,26.1747550935
104.0,0.0016605,-0.0004969,-0.0024381999999999,-5.433e-05,-0.015263,-0.0027111,0.0063452,0.0018516,0.0053422999999999,-0.001258,0.0004969,8.2544e-07,5.433e-05,1.3301799999999998e-07,0.0027111,4.111000000000001e-05,0.0018516,1.2e-05,0.001258,6.7172e-06,27.771420672,27.854435347,25.471697041,25.907567404,26.352547267,26.171340939
105.0,0.0016559,-0.0005001,-0.0024598,-6.508e-05,-0.0152655,-0.0027128,0.0063355999999999,0.0018411,0.0053443,-0.0012236,0.0005001,8.2714e-07,6.508e-05,1.6022000000000001e-07,0.0027128,4.122e-05,0.0018411,1.2e-05,0.0012236,6.5372e-06,27.769894221,27.8537141785,25.4686718905,25.906994532,26.3512862235,26.1679267845
106.0,0.00165,-0.0004876,-0.0024708,-6.408999999999999e-05,-0.015281,-0.0027116,0.006317,0.0018437,0.0053257,-0.00122,0.0004876,8.0643e-07,6.408999999999999e-05,1.5816e-07,0.0027116,4.149e-05,0.0018437,1.2e-05,0.00122,6.4952e-06,27.76836777,27.85299301,25.46564674,25.90642166,26.35002518,26.16451263
107.0,0.0016448,-0.0004755,-0.0024733999999999,-6.578e-05,-0.01529,-0.002717,0.0063241,0.0018345,0.0053231,-0.0012257,0.0004755,7.8527e-07,6.578e-05,1.628e-07,0.002717,4.163e-05,0.0018345,1.2e-05,0.0012257,6.5249e-06,27.7692760495,27.852815913,25.4616398775,25.9029497135,26.347248271,26.1639601665
108.0,0.0016435999999999,-0.000479,-0.0024707,-6.126e-05,-0.0153255,-0.0027146,0.0063176,0.0018397,0.0053278,-0.0012768,0.000479,7.898499999999999e-07,6.126e-05,1.5147800000000005e-07,0.0027146,4.161e-05,0.0018397,1.2e-05,0.0012768,6.800399999999999e-06,27.770184329000003,27.852638816,25.457633015,25.899477767,26.344471362,26.163407703
109.0,0.001643,-0.0004826999999999,-0.0024767,-7.32e-05,-0.0153472,-0.0027308,0.0063113,0.0018404,0.0053308999999999,-0.0012835,0.0004826999999999,7.945699999999999e-07,7.32e-05,1.81222e-07,0.0027308,4.199e-05,0.0018404,1.2e-05,0.0012835,6.8421e-06,27.7710926085,27.852461719,25.4536261525,25.8960058205,26.341694453,26.1628552395
110.0,0.0016361999999999,-0.0004999,-0.0024704,-6.88e-05,-0.0153623,-0.0027168,0.0063185,0.0018491,0.0053278,-0.0012942,0.0004999,8.1773e-07,6.88e-05,1.7009e-07,0.0027168,4.2e-05,0.0018491,1.2e-05,0.0012942,6.8987000000000005e-06,27.772000888,27.852284622,25.44961929,25.892533874,26.338917544,26.162302776
111.0,0.0016339,-0.0004874,-0.0024568,-6.256e-05,-0.0153646,-0.0027194,0.0063269999999999,0.0018447,0.0053216,-0.0013078,0.0004874,7.9598e-07,6.256e-05,1.5350000000000004e-07,0.0027194,4.199e-05,0.0018447,1.2e-05,0.0013078,6.9532e-06,27.7729091675,27.852107525,25.4456124275,25.8890619275,26.336140635,26.1617503125
112.0,0.0016302,-0.0004753,-0.0024669,-7.126999999999999e-05,-0.015394,-0.0027052,0.0063238,0.001843,0.0053077,-0.0012939,0.0004753,7.7252e-07,7.126999999999999e-05,1.757e-07,0.0027052,4.186e-05,0.001843,1.2e-05,0.0012939,6.868200000000001e-06,27.773817447,27.851930428,25.441605565,25.885589981,26.333363726,26.161197849
113.0,0.0016233,-0.0004697,-0.0024725999999999,-7.638e-05,-0.0154186,-0.0027266,0.0062996,0.001841,0.0052971,-0.0012833,0.0004697,7.6186e-07,7.638e-05,1.8902e-07,0.0027266,4.195e-05,0.001841,1.2e-05,0.0012833,6.803e-06,27.7747257265,27.851753331,25.4375987025,25.8821180345,26.330586817,26.1606453855
114.0,0.0016116,-0.000476,-0.002477,-7.151e-05,-0.0154232,-0.0027418,0.0063086,0.001847,0.0052965,-0.0012776,0.000476,7.673099999999999e-07,7.151e-05,1.7716e-07,0.0027418,4.2e-05,0.001847,1.2e-05,0.0012776,6.761200000000001e-06,27.775634006,27.851576234,25.43359184,25.878646088,26.327809908,26.160092922
115.0,0.0016067999999999,-0.0004744,-0.0024793,-5.6840000000000005e-05,-0.0154490999999999,-0.002738,0.0063128,0.0018488,0.00529,-0.0012714,0.0004744,7.6246e-07,5.6840000000000005e-05,1.4062e-07,0.002738,4.204e-05,0.0018488,1.2e-05,0.0012714,6.714e-06,27.7765422855,27.851399137,25.4295849775,25.8751741415,26.325032999,26.1595404585
116.0,0.0016043,-0.0004679,-0.0024721,-6.782999999999999e-05,-0.0154711,-0.0027435999999999,0.0063201,0.0018502,0.0052778,-0.0012542,0.0004679,7.506299999999999e-07,6.782999999999999e-05,1.6771e-07,0.0027435999999999,4.236e-05,0.0018502,1.2e-05,0.0012542,6.6166e-06,27.777450565,27.85122204,25.425578115,25.871702195,26.32225609,26.158987995
117.0,0.0015800999999999,-0.0004734,-0.0024671,-7.668e-05,-0.0154872,-0.0027413,0.0063266,0.0018487,0.0052683,-0.0012251999999999,0.0004734,7.4667e-07,7.668e-05,1.8931e-07,0.0027413,4.253e-05,0.0018487,1.2e-05,0.0012251999999999,6.455400000000001e-06,27.7783588445,27.851044943,25.4215712525,25.8682302485,26.319479181,26.1584355315
118.0,0.0015754,-0.0004681,-0.0024530999999999,-7.31e-05,-0.0154842,-0.0027459999999999,0.0063322,0.0018531,0.0052432,-0.0012732,0.0004681,7.367e-07,7.31e-05,1.7931e-07,0.0027459999999999,4.249e-05,0.0018531,1.2e-05,0.0012732,6.6819e-06,27.779267124,27.850867846,25.41756439,25.864758302,26.316702272,26.157883068
119.0,0.0015751,-0.0004764,-0.0024270999999999,-7.249e-05,-0.0154604,-0.0027399,0.0063306,0.001854,0.0052294,-0.0012279,0.0004764,7.4916e-07,7.249e-05,1.7605000000000004e-07,0.0027399,4.218e-05,0.001854,1.2e-05,0.0012279,6.4241e-06,27.7801754035,27.850690749,25.4135575275,25.8612863555,26.313925363,26.1573306045
120.0,0.0015842,-0.0004717,-0.0024114,-7.808e-05,-0.0154341,-0.00273,0.0063190999999999,0.0018471,0.0052136,-0.0012029999999999,0.0004717,7.468e-07,7.808e-05,1.8814e-07,0.00273,4.2e-05,0.0018471,1.2e-05,0.0012029999999999,6.273800000000001e-06,27.781083683,27.850513652,25.409550665,25.857814409,26.311148454,26.156778141
121.0,0.0016024,-0.0004766,-0.0023955,-7.094999999999999e-05,-0.0154197,-0.0027310999999999,0.0062917,0.0018398,0.005208,-0.0011868999999999,0.0004766,7.652100000000001e-07,7.094999999999999e-05,1.7028000000000001e-07,0.0027310999999999,4.2e-05,0.0018398,1.19e-05,0.0011868999999999,6.1863e-06,27.7819919625,27.850336555,25.4055438025,25.8543424625,26.308371545,26.1562256775
122.0,0.0015724,-0.0004789,-0.0023799,-6.114e-05,-0.0154040999999999,-0.0027266,0.0062369,0.0018292,0.0052038,-0.0011837,0.0004789,7.5346e-07,6.114e-05,1.4567e-07,0.0027266,4.195e-05,0.0018292,1.115e-05,0.0011837,6.1662e-06,27.782900242,27.850159458,25.40153694,25.850870516,26.305594636,26.155673214
123.0,0.0015603,-0.0004726,-0.0023553,-7.146e-05,-0.0153791,-0.0027021,0.0062018,0.0018269,0.0051769,-0.0011834,0.0004726,7.3807e-07,7.146e-05,1.6829e-07,0.0027021,4.166e-05,0.0018269,1.1e-05,0.0011834,6.1289e-06,27.7838085215,27.849982361,25.3975300775,25.8473985695,26.302817727,26.1551207505
124.0,0.0015547,-0.0004825999999999,-0.0023158,-7.913e-05,-0.0153786,-0.0027123,0.0061641,0.0018262,0.0051324,-0.0011783,0.0004825999999999,7.4985e-07,7.913e-05,1.832e-07,0.0027123,4.199e-05,0.0018262,1.1e-05,0.0011783,6.0498e-06,27.784716801,27.849805264,25.393523215,25.843926623,26.300040818,26.154568287
125.0,0.0015661999999999,-0.0004822,-0.0022922,-8.850000000000001e-05,-0.0153739,-0.0027183,0.0061338999999999,0.001821,0.0050879,-0.0011606,0.0004822,7.5395e-07,8.850000000000001e-05,2.0266e-07,0.0027183,4.2e-05,0.001821,1.1e-05,0.0011606,5.9048e-06,27.7856250805,27.849628167,25.3895163525,25.8404546765,26.297263909,26.1540158235
126.0,0.0015664999999999,-0.0004785,-0.00227,-0.0001008199999999,-0.0153797999999999,-0.0027172,0.0061203,0.0018208999999999,0.0050586,-0.0011369,0.0004785,7.4823e-07,0.0001008199999999,2.2788e-07,0.0027172,4.2e-05,0.0018208999999999,1.1e-05,0.0011369,5.7502e-06,27.78653336,27.84945107,25.38550949,25.83698273,26.294487,26.15346336
127.0,0.0015635,-0.0004772999999999,-0.0022384,-0.00010077,-0.0153895999999999,-0.0027095,0.0061118,0.0018242,0.0050308,-0.0011386,0.0004772999999999,7.459499999999999e-07,0.00010077,2.2567e-07,0.0027095,4.185e-05,0.0018242,1.1e-05,0.0011386,5.7218e-06,27.7832092325,27.8483229685,25.3843040455,25.8367946655,26.2926673895,26.1530265775
128.0,0.0015745,-0.0004820999999999,-0.0022209,-9.549e-05,-0.0153956,-0.0027093,0.0060744,0.0018145,0.0050079,-0.0011452,0.0004820999999999,7.5952e-07,9.549e-05,2.1116000000000002e-07,0.0027093,4.191e-05,0.0018145,1.1e-05,0.0011452,5.7317e-06,27.779885105,27.847194867,25.383098601,25.836606601,26.290847779,26.152589795
129.0,0.0015822,-0.0004902,-0.0022131,-0.00010015,-0.0153996999999999,-0.002701,0.0060722,0.0018186,0.0050148,-0.001143,0.0004902,7.7566e-07,0.00010015,2.2005e-07,0.002701,4.194e-05,0.0018186,1.1e-05,0.001143,5.727500000000001e-06,27.7765609775,27.8460667655,25.3818931565,25.8364185365,26.2890281685,26.1521530125
130.0,0.0015723,-0.000494,-0.0022002,-9.208e-05,-0.0154218,-0.0027210999999999,0.0060725,0.0018102,0.0050166,-0.0011405999999999,0.000494,7.7859e-07,9.208e-05,2.0338e-07,0.0027210999999999,4.2e-05,0.0018102,1.1e-05,0.0011405999999999,5.719800000000001e-06,27.77323685,27.844938664,25.380687712,25.836230472,26.287208558,26.15171623
131.0,0.0015731999999999,-0.0004889,-0.0022019,-0.00010101,-0.0154193,-0.0027432999999999,0.0060508,0.0017988,0.0050292,-0.001143,0.0004889,7.705300000000001e-07,0.00010101,2.2294e-07,0.0027432999999999,4.2e-05,0.0017988,1.1e-05,0.001143,5.7522e-06,27.7699127225,27.8438105625,25.3794822675,25.8360424075,26.2853889475,26.1512794475
132.0,0.0015778,-0.0004898,-0.0021973,-0.00010446,-0.0154285,-0.0027408,0.0060255,0.0017963999999999,0.0050443,-0.0011423,0.0004898,7.7227e-07,0.00010446,2.2958000000000002e-07,0.0027408,4.2e-05,0.0017963999999999,1.1e-05,0.0011423,5.7542e-06,27.766588595,27.842682461000003,25.378276823,25.835854343,26.283569337,26.150842665
133.0,0.001583,-0.0004890999999999,-0.0021924,-9.631e-05,-0.0154372,-0.0027403999999999,0.0060027,0.001788,0.0050612,-0.0011417,0.0004890999999999,7.7404e-07,9.631e-05,2.1006e-07,0.0027403999999999,4.2e-05,0.001788,1.1e-05,0.0011417,5.7722e-06,27.7632644675,27.8415543595,25.3770713785,25.8356662785,26.2817497265,26.1504058825
134.0,0.0015908,-0.000491,-0.0021994,-8.379000000000001e-05,-0.0154493999999999,-0.0027392999999999,0.0059702999999999,0.0017904,0.0050638,-0.0011462,0.000491,7.7945e-07,8.379000000000001e-05,1.8444e-07,0.0027392999999999,4.2e-05,0.0017904,1.1e-05,0.0011462,5.8036e-06,27.75994034,27.840426258,25.375865934,25.835478214,26.279930116,26.1499691
135.0,0.0015791,-0.0004890999999999,-0.0022,-8.996e-05,-0.015444,-0.0027351,0.00596,0.0017851,0.0050538,-0.0011516,0.0004890999999999,7.721099999999999e-07,8.996e-05,1.9881000000000002e-07,0.0027351,4.2e-05,0.0017851,1.1e-05,0.0011516,5.8221e-06,27.7566162125,27.8392981565,25.3746604895,25.8352901495,26.2781105055,26.1495323175
136.0,0.0015781,-0.0004851,-0.0021911,-9.812e-05,-0.0154436,-0.0027292999999999,0.0059556,0.0017793,0.0050434,-0.0012,0.0004851,7.663e-07,9.812e-05,2.1532e-07,0.0027292999999999,4.2e-05,0.0017793,1.1e-05,0.0012,6.0525e-06,27.753292085,27.838170055,25.373455045,25.835102085,26.276290895,26.149095535
137.0,0.0015737,-0.0004767,-0.0021862,-0.00010501,-0.0154488,-0.0027205,0.0059321,0.0017745999999999,0.0050538,-0.0012353,0.0004767,7.4964e-07,0.00010501,2.3065e-07,0.0027205,4.2e-05,0.0017745999999999,1.08e-05,0.0012353,6.2363e-06,27.7499679575,27.8370419535,25.3722496005,25.8349140205,26.2744712845,26.1486587525
138.0,0.00158,-0.0004746999999999,-0.0021975,-9.769000000000002e-05,-0.0154639,-0.002724,0.0059226,0.0017699,0.0050585,-0.0012379,0.0004746999999999,7.512899999999999e-07,9.769000000000002e-05,2.1513e-07,0.002724,4.201e-05,0.0017699,1.034e-05,0.0012379,6.2634e-06,27.74664383,27.835913852,25.371044156,25.834725956,26.272651674,26.14822197
